GeneID	Length	X2018..BBB.WBO.B21.CV_sorted.bam	X2018..BBB.WBV.B70.CV_sorted.bam	X2018..BBO.BBO.B16.CV_sorted.bam	X2018..BBO.BBY.B27.CV_sorted.bam	X2018..BBO.WBO.B16.CV_sorted.bam	X2018..BBO.WBV.B64.CV_sorted.bam	X2018..BBR.BBB.B50.CV_sorted.bam	X2018..BBR.BBG.B38.CV_sorted.bam	X2018..BBR.BBY.B26.CV_sorted.bam	X2018..BBY.WBG.B42.CV_sorted.bam	X2018..BPO.BPO.O16.CV_sorted.bam	X2018..BPR.BPG.O38.CV_sorted.bam	X2018..BPR.BPR.O02.CV_sorted.bam	X2018..BPY.BPG.O42.CV_sorted.bam	X2018..BPY.BPY.O29.CV_sorted.bam	X2018..WBB.WBV.W69.CV_sorted.bam	X2018..WBG.BBB.W56.CV_sorted.bam	X2018..WBG.WBG.W44.CV_sorted.bam	X2018..WBO.BBR.W03.CV_sorted.bam	X2018..WBO.WBV.W64.CV_sorted.bam	X2018..WBR.BBY.W25.CV_sorted.bam	X2018..WBV.WBO.W23.CV_sorted.bam	X2018..WBV.WBR.W12.CV_sorted.bam	X2018..WBY.BBV.W65.CV_sorted.bam	X2018..WBY.BBY.W30.CV_sorted.bam	X2018..WPB.BPG.G45.CV_sorted.bam	X2018..WPO.BPO.G16.CV_sorted.bam	X2018..WPO.BPY.G28.CV_sorted.bam	X2018..WPR.BPY.G25.CV_sorted.bam	X2018..WPV.BPR.G11.CV_sorted.bam
LOC111101963	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101964	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101544	20102	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0
LOC111101551	2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101965	18931	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101552	10487	1	3	0	0	9	23	3	0	2	0	0	0	0	0	0	3	2	2	1	4	0	0	0	3	4	2	2	7	0	0
LOC111101556	3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101560	3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101966	5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
LOC111101554	7669	3	79	3	83	32	137	29	11	30	4	3	21	3	2	0	2	45	3	0	54	2	16	4	30	20	9	19	3	4	43
LOC111101559	16613	112	158	95	89	159	129	43	98	107	22	13	98	24	7	34	154	109	27	13	87	36	37	8	69	81	58	37	32	67	33
LOC111101967	4424	31	27	32	21	25	43	29	66	67	9	11	40	16	5	15	49	42	7	0	42	18	16	6	47	52	35	37	16	12	1
LOC111101741	2696	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100028	6005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0
LOC111099935	2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099723	20362	156	65	171	73	73	116	62	108	95	30	10	57	22	20	20	148	102	17	6	26	35	26	7	74	47	67	39	75	57	1
Trnat-agu_27	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100813	5968	100	66	72	48	94	74	43	49	58	17	4	56	6	4	10	93	63	14	1	54	21	23	8	41	32	40	22	2	51	8
LOC111100814	4002	0	0	0	1	3	0	6	43	0	0	0	2	0	0	1	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0
LOC111101968	9129	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	9	1	0	0	0	0	1	0	0	0	0
LOC111100988	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101226	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099593	43304	70	16	12	10	71	72	15	16	69	10	8	32	7	1	4	46	30	5	3	62	8	11	4	73	28	15	10	3	22	2
LOC111100109	2529	5	2	2	0	0	6	0	2	3	1	0	2	0	0	0	1	0	3	0	0	1	0	0	5	1	1	0	41	1	0
LOC111101322	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101402	7273	0	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101580	5318	1	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101523	3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100494	8442	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	5	0	0	0
LOC111100485	7887	22	22	33	25	24	27	8	22	24	4	7	30	4	4	3	37	23	8	0	26	11	15	4	25	25	15	5	3	14	2
LOC111100489	2919	0	2	3	1	0	0	2	1	1	1	0	4	0	0	0	0	2	0	0	2	0	2	0	6	5	1	0	0	0	0
LOC111100491	2773	6	0	2	1	0	0	0	1	0	2	0	3	0	0	0	0	4	0	0	0	0	0	1	0	2	2	2	0	0	0
LOC111101970	90687	68	97	139	84	120	95	50	96	94	17	6	85	5	5	20	119	114	16	8	75	21	28	14	78	83	28	50	3	35	4
LOC111100496	8981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100497	2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100486	61762	33	40	31	18	43	33	21	31	22	9	5	21	6	4	8	59	33	8	3	29	15	6	2	24	20	16	25	12	17	5
LOC111100495	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100648	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100490	2551	18	0	1	0	0	28	1	4	4	18	0	3	0	0	1	0	37	4	0	0	0	0	1	0	0	0	0	0	11	1
LOC111100493	1921	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101971	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100492	7594	69	19	13	6	46	63	8	18	11	6	2	12	0	1	2	13	5	2	1	20	2	3	2	11	7	6	4	0	12	0
LOC111100487	16373	99	88	80	69	56	52	34	15	31	26	2	20	6	6	14	64	38	9	7	56	29	30	11	49	18	23	21	3	20	1
LOC111101622	2040	0	0	0	0	2	22	0	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	9	1	0	0	0	0
LOC111101880	4996	1	0	1	5	6	19	12	21	12	1	1	7	0	1	0	15	26	1	1	13	0	5	0	11	6	5	2	0	2	1
LOC111101879	3110	25	10	10	8	25	28	6	11	9	6	1	8	3	2	3	16	13	2	1	14	6	3	1	6	3	5	0	1	11	0
LOC111101972	17758	98	80	71	64	99	58	31	38	47	14	7	26	9	3	5	92	58	6	9	71	22	26	7	29	31	15	11	26	60	4
LOC111099645	4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100246	21290	0	1	3	0	1	2	0	5	0	0	0	2	0	0	1	2	9	1	0	0	1	0	0	2	3	5	2	0	0	0
LOC111100238	11925	90	72	109	59	101	51	27	40	70	29	4	18	8	2	7	65	80	13	6	117	19	20	6	48	26	36	24	1	27	0
LOC111100241	24492	89	132	72	59	118	85	36	84	92	28	6	40	21	9	17	79	97	21	8	58	36	31	14	85	62	37	35	38	31	1
LOC111101973	18213	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
LOC111100243	10630	61	68	34	23	84	65	24	65	26	29	3	38	1	0	6	71	16	6	1	48	18	10	4	10	23	22	10	2	62	1
LOC111100249	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100245	1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100247	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101974	7540	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	12	0	0	0	8	1	1	0	0	0	0
LOC111100242	7069	19	14	11	12	14	52	6	15	16	5	1	11	3	0	8	17	21	0	1	19	4	5	5	13	8	8	18	5	4	1
LOC111100244	8422	30	48	10	67	100	285	64	17	68	3	8	33	13	1	2	5	66	5	0	95	2	35	10	42	34	15	19	5	1	29
LOC111100239	26911	132	109	78	85	147	128	36	93	91	37	11	106	15	8	19	97	102	26	22	104	32	32	18	89	112	53	26	30	86	42
LOC111100248	8921	1	75	18	33	48	107	40	35	43	1	6	23	1	0	0	0	65	2	1	7	8	11	3	10	26	4	10	3	12	1
LOC111101975	24480	166	102	51	44	216	114	40	73	52	29	14	35	8	1	16	153	80	31	18	94	33	18	7	82	50	36	27	16	36	4
LOC111099934	30772	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	2	1	0	1	0	1	2	0	1	1	2	1	0	1	0
LOC111101197	14443	0	21	2	6	14	67	9	9	14	6	1	10	2	1	1	1	14	1	2	17	1	4	2	7	11	2	4	2	1	29
LOC111101816	17400	105	84	63	61	114	96	36	73	94	25	6	60	7	7	14	94	81	26	11	61	25	35	6	131	58	45	29	22	53	21
LOC111101815	40095	3	6	7	5	11	16	3	8	6	3	1	5	4	1	2	4	10	4	2	11	4	2	1	11	11	8	1	0	1	1
LOC111101821	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101818	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101820	11089	2	79	15	40	53	147	37	32	31	5	4	36	5	3	2	4	58	3	0	27	9	14	2	20	40	6	6	1	2	19
LOC111101817	18769	25	15	17	11	17	9	9	13	10	6	1	7	2	0	2	17	17	7	1	18	10	5	2	15	16	14	3	7	5	0
Trnat-ggu_18	73	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0
LOC111101601	2052	0	0	0	0	1	23	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099916	5887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC111099828	2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100218	3735	0	0	1	0	1	4	0	1	2	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	3	1	0	0	0	0
LOC111100220	15324	25	70	16	16	29	14	25	25	30	3	3	13	10	14	10	24	37	10	4	16	14	25	2	71	15	19	7	54	3	1
LOC111100223	3535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100222	11636	71	55	41	33	51	44	15	47	38	7	3	29	7	3	5	44	39	12	0	32	11	13	6	18	19	13	6	2	27	1
LOC111100221	4369	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
LOC111099752	8885	10	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0
LOC111100991	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101155	1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099613	42026	19	52	49	8	44	65	17	5	42	4	10	35	5	2	9	64	37	2	3	72	7	14	5	24	14	15	5	6	35	2
LOC111099936	2820	11	2	7	0	0	4	2	19	2	1	0	6	0	0	1	0	1	5	0	1	1	0	0	3	3	0	1	13	0	0
LOC111101477	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099963	5728	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LOC111099964	5809	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101515	3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101466	5899	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	9	0	0	0
LOC111101976	2996	29	38	38	18	21	76	23	41	27	0	2	32	2	0	4	29	39	4	1	36	9	8	1	43	9	11	11	7	12	1
LOC111101189	8339	27	23	22	22	27	24	6	32	27	15	2	17	3	0	8	28	23	6	4	30	7	16	4	28	36	17	10	1	10	6
LOC111101977	14159	30	11	31	21	27	13	14	31	23	7	0	9	2	0	2	25	35	8	0	34	4	4	1	21	8	11	5	0	7	1
LOC111101196	7844	22	15	24	26	19	21	7	18	31	4	2	12	5	2	4	24	18	2	1	12	3	14	6	9	12	5	5	3	5	4
LOC111101978	312	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC111101188	6627	14	8	30	13	26	32	9	11	9	3	2	9	4	2	7	7	14	5	2	14	7	2	2	11	11	13	5	3	5	5
LOC111101193	21722	11	11	12	14	21	13	5	16	36	0	1	10	0	0	1	18	11	0	0	8	2	4	2	29	5	2	1	2	8	1
LOC111101980	328	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	31	0	0	2	0	0	0	0	0	0	0	6	0	0	0
LOC111101190	7822	17	10	16	7	25	6	10	17	15	5	4	14	1	1	7	14	16	2	0	18	10	7	1	8	15	11	1	1	5	5
LOC111101192	2550	25	0	1	0	1	23	0	0	3	3	1	9	0	0	3	0	63	1	1	0	0	0	1	1	0	0	0	1	0	0
LOC111101195	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101194	8555	123	71	44	18	99	94	22	35	46	19	7	17	17	19	15	105	31	18	9	31	17	14	3	47	13	24	19	2	19	0
LOC111101191	14187	58	49	39	17	44	44	22	40	41	8	5	23	15	3	16	45	29	5	3	37	10	8	5	37	28	16	4	8	11	13
LOC111102308	2051	27	13	15	0	4	19	1	2	14	0	0	0	0	0	1	22	0	0	0	0	5	0	0	1	1	0	0	0	0	0
LOC111101434	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101712	3020	4	25	2	13	14	4	1	0	1	1	1	0	1	0	0	0	24	0	2	21	1	0	0	1	10	10	7	1	0	0
LOC111101711	3046	21	11	7	6	22	27	8	21	18	4	3	6	2	1	3	17	10	0	1	18	5	4	2	12	6	5	3	1	21	0
LOC111100546	16663	15	27	16	51	31	29	9	24	19	2	1	6	1	5	4	24	13	3	0	32	3	5	3	27	18	10	5	1	13	1
LOC111100553	3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100552	5536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LOC111100547	21137	76	53	93	39	83	64	21	45	54	16	4	19	4	5	12	75	60	14	2	93	21	18	11	44	32	19	23	10	28	2
LOC111100554	6287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100548	22043	13	10	11	9	11	19	6	13	14	5	0	18	1	0	4	26	8	2	2	24	7	8	0	11	11	16	10	4	8	0
LOC111101981	1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101982	5990	1	1	1	0	1	11	1	0	12	0	0	0	1	0	3	0	3	2	0	1	0	0	0	1	1	1	0	0	0	0
LOC111100549	31186	6	17	13	10	44	22	8	20	11	5	0	10	0	3	5	25	13	7	1	31	4	23	2	14	3	9	13	4	10	0
LOC111100551	1492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100007	9803	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	4	3	1	0	0	1	0	0	0	0	0	1	3	0
LOC111101984	9264	5	6	22	21	9	5	11	28	27	2	1	2	9	1	2	4	42	4	2	3	4	7	0	38	14	28	9	0	1	0
LOC111101615	6653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111102259	19736	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099823	13286	47	5	0	11	3	3	5	10	19	1	1	1	1	0	1	54	3	0	1	23	1	11	1	6	10	5	2	0	4	0
LOC111101985	6830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099492	2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101475	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100226	1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101776	11690	4	5	3	0	0	0	0	2	2	0	0	1	1	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0
LOC111099809	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101436	2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101437	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101986	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101823	3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101366	13943	65	69	55	20	91	72	27	48	42	24	9	49	10	2	10	57	54	18	4	49	25	20	5	56	29	34	14	2	47	1
LOC111102245	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LOC111102244	2998	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100333	14275	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC111101987	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100335	6077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100331	12501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100334	11551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101717	2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101716	22180	20	4	0	1	1	0	2	2	9	3	1	1	0	1	0	14	3	0	3	6	1	0	0	0	7	4	1	0	4	0
LOC111101398	12158	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LOC111099516	20523	0	0	0	1	5	0	2	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0
LOC111102303	4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101988	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100008	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101989	6312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100872	61081	5	3	2	1	2	3	0	4	1	2	1	4	1	0	1	2	3	1	0	1	0	2	1	2	1	0	0	2	1	0
LOC111100873	3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101785	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101784	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099972	12880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099976	3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099973	11418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099978	43795	124	150	44	29	158	77	30	97	72	18	2	39	2	4	9	88	41	11	2	78	6	21	9	36	22	17	25	1	69	3
LOC111099974	11759	0	0	2	1	0	0	4	2	5	1	2	1	2	0	1	1	0	0	0	3	2	1	1	4	3	4	0	0	1	0
LOC111099977	7677	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0
LOC111099423	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100989	35957	32	33	35	20	40	34	18	28	19	10	1	26	3	1	6	61	17	11	2	57	8	21	1	41	21	42	22	3	19	0
LOC111100990	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099600	16322	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC111101284	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101990	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100124	3124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101461	1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100569	14166	78	73	52	24	94	97	20	77	48	9	2	48	4	4	13	91	47	9	5	33	16	21	8	59	25	26	15	49	44	48
LOC111101991	5007	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC111101085	3696	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC111101572	3293	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC111100848	14912	4	7	6	0	2	15	6	1	3	2	1	1	1	0	1	5	2	0	0	6	0	1	1	3	2	1	1	0	3	0
LOC111101992	2377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100850	14492	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	19	0	0	0	0
LOC111102283	7523	9	10	21	15	23	26	7	9	36	14	2	5	2	0	11	11	22	7	1	28	4	7	1	34	10	12	4	0	3	0
LOC111101993	17025	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	2	0	3	0	0	1	0
LOC111101892	8988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101994	4639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100024	25623	11	18	8	3	12	9	4	4	5	3	0	3	0	0	5	8	6	2	2	4	9	1	0	9	6	3	2	0	6	0
LOC111100037	6787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101761	9820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111102302	3721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
LOC111101229	6390	9	23	19	15	16	13	4	13	12	1	0	12	1	0	1	10	18	0	0	9	5	5	0	11	9	10	1	4	6	0
LOC111101230	24486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111101748	6530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100197	7077	20	13	17	14	16	31	10	17	15	0	4	12	1	0	4	9	35	8	0	25	5	18	4	15	13	17	4	9	7	0
LOC111100207	4468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100211	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100202	4921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111100209	4656	1	0	1	0	1	0	0	1	2	0	0	0	2	0	0	2	0	0	0	3	0	0	0	2	0	0	0	0	0	0
LOC111100198	6256	15	12	26	19	18	23	13	16	23	10	0	16	0	0	9	64	26	2	3	33	4	17	4	24	10	9	12	4	10	0
