"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC111132268",4.50114479452281,-0.591764676450564,0.277218413424887,-1.23283541027539,0.217637177167831,1,"control","not significant"
"LOC111135190",10.6273588419934,0.211028636629998,0.28339024260602,0,1,1,"control","not significant"
"LOC111132055",8.0958789690207,-0.101800851873635,0.296776164306911,0,1,1,"control","not significant"
"LOC111133444",0.123679605953395,0.0160173623760913,0.11210291119442,0,1,1,"control","not significant"
"LOC111138392",0.63076955898165,-0.122319901141077,0.143612237721157,0,1,1,"control","not significant"
"LOC111138480",0.261790138489406,-0.0230327235479304,0.11690239485597,0,1,1,"control","not significant"
"LOC111138479",1.01224769821317,0.345616932418988,0.228491061258379,0.418471216739914,0.675602626804157,1,"control","not significant"
"LOC111134895",0.0842299471669159,-0.0372919426437569,0.112617419969513,0,1,1,"control","not significant"
"LOC111134894",24.2700379588102,0.155323423064458,0.252415574485346,0,1,1,"control","not significant"
"LOC111134945",0.792680386822995,-0.181432956606674,0.176672558492193,0,1,1,"control","not significant"
"LOC111134948",1.89374132701772,0.460039420228091,0.222593356847745,0.943601476713247,0.345373337345667,1,"control","not significant"
"LOC111134947",1.67441945558895,0.0353865402810933,0.195580691489769,0,1,1,"control","not significant"
"LOC111132272",0.137487036437042,0.0402186075743789,0.113083756941787,0,1,1,"control","not significant"
"LOC111138190",0.310276468718289,-0.0357969040524644,0.123313476890941,0,1,1,"control","not significant"
"LOC111138269",2.27855682604842,0.054368414046667,0.211103178773157,0,1,1,"control","not significant"
"LOC111138268",2.57454041775647,-0.0623477220004718,0.256121602032592,0,1,1,"control","not significant"
"LOC111135841",60.1719882608712,0.288942330235663,0.180598983794265,0.215628733991245,0.829277156165287,1,"control","not significant"
"LOC111135843",0.126344920750374,-0.04745296801152,0.113004495262319,0,1,1,"control","not significant"
"LOC111135465",0,NA,NA,NA,NA,NA,"control",NA
"LOC111135463",0.280084943673347,-0.0362667226251674,0.114040814919563,0,1,1,"control","not significant"
"LOC111138039",0.152283456766447,-0.0408666478786227,0.112758485064474,0,1,1,"control","not significant"
"LOC111133571",0.157276730268398,0.0026685285597691,0.112671417094856,0,1,1,"control","not significant"
"LOC111133573",0.123679605953395,0.0160173623760913,0.11210291119442,0,1,1,"control","not significant"
"LOC111133574",21.0122866157164,0.460706452800789,0.264999620392896,0.795119828807261,0.426543801293329,1,"control","not significant"
"LOC111133597",0.803456869728929,0.00621292367827031,0.167335044960252,0,1,1,"control","not significant"
"LOC111133584",0.328171428224724,-0.03491477647875,0.123242383234905,0,1,1,"control","not significant"
"LOC111133604",5.56629558070945,-0.829888825898358,0.299257378798826,-1.93775949059617,0.05265257214157,1,"control","not significant"
"LOC111133601",4.67794111869644,0.0385925291291749,0.289645801700673,0,1,1,"control","not significant"
"LOC111133570",0.0335971243150029,-0.0205526732354973,0.111984366826252,0,1,1,"control","not significant"
"LOC111133568",0.220336966365978,-0.0459524301667329,0.112950005519835,0,1,1,"control","not significant"
"LOC111133575",21.4132418139523,-0.82586822268098,0.277878525704702,-2.07237396707995,0.0382305792099848,1,"control","not significant"
"LOC111133605",0.309560187034845,-0.0378195582813847,0.140920663261897,0,1,1,"control","not significant"
"LOC111133598",0.198980269530665,0.0513929567839359,0.113560627588858,0,1,1,"control","not significant"
"LOC111099035",5.17093377612447,-0.341541794230366,0.301680708399345,-0.303439337291629,0.761555071087908,1,"control","not significant"
"LOC111136672",29.728470855896,0.327204931205109,0.213305377310506,0.36194554576429,0.717392723483994,1,"control","not significant"
"LOC111133163",19.5871732457554,-0.00798217503940261,0.251364645481262,0,1,1,"control","not significant"
"LOC111135192",3.97969290815219,0.179090799867944,0.298026680785871,0,1,1,"control","not significant"
"LOC111135193",15.7251637035031,-0.392478579043811,0.273261306400852,-0.521400489957428,0.602087810230085,1,"control","not significant"
"LOC111135141",0.0756243389664934,0.0259649198909246,0.112536924034336,0,1,1,"control","not significant"
"LOC111135424",1.27338643346893,0.0706444586682244,0.223866464278766,0,1,1,"control","not significant"
"LOC111134691",17.2493005768163,-0.267140524924283,0.267005225884101,-0.0641954660907007,0.948814587485918,1,"control","not significant"
"LOC111138085",0.676328075695794,-0.188049302292819,0.160057992429481,0,1,1,"control","not significant"
"LOC111137580",0.482591628240718,-0.0720848578977907,0.118197983544738,0,1,1,"control","not significant"
"LOC111135384",0.0916580242913614,0.029753495017309,0.112690687777448,0,1,1,"control","not significant"
"LOC111099218",155.044275195492,0.281280486431001,0.117019049824349,0.267311061557534,0.789229670666626,1,"control","not significant"
"LOC111132279",0.286286965815751,-0.0691435391366505,0.11405795528212,0,1,1,"control","not significant"
"LOC111135672",2.44304097860318,0.363457434241272,0.270422380531262,0.41955637702167,0.674809561708503,1,"control","not significant"
"LOC111135685",0.441106930068443,0.000453815819795234,0.169871682522033,0,1,1,"control","not significant"
"LOC111135686",1.09308212242798,0.0278308927795073,0.220402798532109,0,1,1,"control","not significant"
"LOC111134719",32.0141694063905,-0.356589596063658,0.242423543660143,-0.439683351106721,0.660166462513966,1,"control","not significant"
"LOC111134720",20.2451885331632,0.0805685061835107,0.275423149793693,0,1,1,"control","not significant"
"LOC111134658",10.2261658323983,0.10857493998265,0.287439197615334,0,1,1,"control","not significant"
"LOC111133124",4.14463661164483,0.280739206925708,0.262578731081746,0.117066629117566,0.906807253970764,1,"control","not significant"
"LOC111133123",0.182364002028722,-0.0251799751412816,0.112110050363035,0,1,1,"control","not significant"
"LOC111135313",0.309660969333097,0.0109459276178077,0.114208893566598,0,1,1,"control","not significant"
"LOC111135312",1.89301633333717,0.130983458827314,0.247830383668446,0,1,1,"control","not significant"
"LOC111135126",14.9892603317638,0.326735305795122,0.278118672037068,0.275908500616223,0.782618344704365,1,"control","not significant"
"LOC111136040",17.2588921114079,-0.712250918187374,0.263387251849984,-1.75502388570672,0.0792552222119513,1,"control","not significant"
"LOC111135443",37.0598734509499,0.492175966070694,0.195824788647521,1.23669719111304,0.21619952190226,1,"control","not significant"
"LOC111135112",0.624367394580384,-0.0112837560539865,0.16165757434402,0,1,1,"control","not significant"
"LOC111137581",0.664302187023623,-0.172119291408821,0.213040808901643,0,1,1,"control","not significant"
"LOC111135538",2.82486469470109,-0.245196964306799,0.200814117079476,0,NA,NA,"control",NA
"LOC111135539",0.0671942486300057,-0.0329810527048867,0.11244005454616,0,1,1,"control","not significant"
"LOC111135968",5.5555869077811,0.0373196428885706,0.300955215804033,0,1,1,"control","not significant"
"LOC111133536",2.16257861562924,0.378821183665614,0.204109094669185,0.631138871466775,0.527949726811136,1,"control","not significant"
"LOC111132283",0.726716024771222,0.0505375223149291,0.146276970723191,0,1,1,"control","not significant"
"LOC111137972",14.8444918193251,-0.433185581272353,0.301868946284077,-0.606838111462995,0.543958353083726,1,"control","not significant"
"LOC111135182",0.189236365280168,-0.0364051248723664,0.113514347243531,0,1,1,"control","not significant"
"LOC111135653",2.50588428702705,0.0445097921455179,0.236584810040426,0,1,1,"control","not significant"
"LOC111134830",9.93947841536664,0.0648143845049675,0.295601471810346,0,1,1,"control","not significant"
"LOC111138200",1.71104469376019,-0.308959972745889,0.23576145023332,-0.250083178091835,0.802523024670764,1,"control","not significant"
"LOC111135945",2.38538620836749,-0.095626908366804,0.272517347352444,0,1,1,"control","not significant"
"LOC111136039",0.308878257282117,-0.0328618852855453,0.140553565572355,0,1,1,"control","not significant"
"LOC111136531",0.688305226379581,0.0796724865640452,0.182067155633923,0,1,1,"control","not significant"
"LOC111134198",0.237969970089889,-0.0293002626103084,0.113814660201156,0,1,1,"control","not significant"
"LOC111134252",0,NA,NA,NA,NA,NA,"control",NA
"LOC111134253",1.28309791902161,-0.112383180651819,0.203837149470682,0,1,1,"control","not significant"
"LOC111137958",3.78276142641133,-0.0327347440430419,0.292836928922411,0,1,1,"control","not significant"
"LOC111137959",0.226786806024454,0.0255657624877096,0.113348555425531,0,1,1,"control","not significant"
"LOC111133639",0.472097094306821,0.170739591078983,0.177987565144601,0,1,1,"control","not significant"
"LOC111134882",6.70097168726024,0.104848296489635,0.300700111471503,0,1,1,"control","not significant"
"LOC111132911",68.0877346280217,0.0398208034496507,0.173472534110585,0,1,1,"control","not significant"
"LOC111132912",0,NA,NA,NA,NA,NA,"control",NA
"LOC111134635",28.8609689915723,0.13461531030962,0.23602698345796,0,1,1,"control","not significant"
"LOC111134634",38.5997133198578,0.20418201030974,0.218486468951682,0,1,1,"control","not significant"
"LOC111137280",1.09193907640932,0.152404648574243,0.240433524709848,0,1,1,"control","not significant"
"LOC111137472",3.55692507152697,-0.00262209404507205,0.124473438714279,0,NA,NA,"control",NA
"LOC111136503",2.17333380792172,-0.416214970894214,0.218361769299497,-0.761190804724796,0.44654310969277,1,"control","not significant"
"LOC111136504",1.45702619317209,-0.142551061980643,0.217030347595837,0,1,1,"control","not significant"
"LOC111133471",47.7592936098881,-0.373792969199391,0.193924945007938,-0.638355056356075,0.523242580233487,1,"control","not significant"
"LOC111132291",14.1824267596035,-0.25634874831804,0.287627708653631,-0.0220727980199061,0.982389885223817,1,"control","not significant"
"LOC111136015",1.5852083586594,0.131914191410055,0.230087462240897,0,1,1,"control","not significant"
"LOC111136943",0.379189239287345,-0.0463618103660867,0.12826264546014,0,1,1,"control","not significant"
"LOC111135037",36.9982879600995,-0.0674561690170025,0.201165031159044,0,1,1,"control","not significant"
"LOC111132292",12.613485176637,-0.280953336912702,0.298435101330747,-0.103718821193212,0.91739249005928,1,"control","not significant"
"LOC111133657",0.117739312549951,0.00726756787920431,0.112958544610397,0,1,1,"control","not significant"
"LOC111137922",0,NA,NA,NA,NA,NA,"control",NA
"LOC111137239",12.0922046901242,0.231126866952296,0.301314675205138,0,1,1,"control","not significant"
"LOC111136635",1.40634121134569,-0.42747832712613,0.226880612100716,-0.782254267929004,0.43406515738036,1,"control","not significant"
"LOC111133701",48.2665696275834,0.137382982140842,0.228660909956342,0,1,1,"control","not significant"
"LOC111134321",4.56740474632529,0.305326097470995,0.274283026561676,0.201711706934784,0.840142109913425,1,"control","not significant"
"LOC111135789",87.8091096907658,0.0352383024643632,0.213919125576247,0,1,1,"control","not significant"
"LOC111134503",5.77993603386749,-0.21468730421491,0.301883237817956,0,1,1,"control","not significant"
"LOC111134502",31.6902796124791,0.00483719535388992,0.248730836319093,0,1,1,"control","not significant"
"LOC111136294",0.787906647866049,0.130986247875953,0.133394184971653,0,1,1,"control","not significant"
"LOC111135230",0.8748026278596,-0.156295159893079,0.179956707256879,0,1,1,"control","not significant"
"LOC111133472",2.33760980508218,-0.107937200444812,0.260144937461703,0,1,1,"control","not significant"
"LOC111133474",7.61240421715796,-0.159526142522067,0.299022317078525,0,1,1,"control","not significant"
"LOC111134441",11.0898964993198,-0.160317775874667,0.275863171595168,0,1,1,"control","not significant"
"LOC111132809",38.7033195859527,-0.0439344571394047,0.211495126278343,0,1,1,"control","not significant"
"LOC111138490",0.143765607497992,-0.0384566081335268,0.112663973273163,0,1,1,"control","not significant"
"LOC111137038",0.0757120978984608,-0.035182286518743,0.112531621061782,0,1,1,"control","not significant"
"LOC111136211",5.11460335590996,0.0885398525062509,0.300459428016616,0,1,1,"control","not significant"
"LOC111137065",0.762226905995528,-0.105369643049624,0.150312954477876,0,1,1,"control","not significant"
"LOC111132947",0.27166025861963,0.0081516654203824,0.11877323633918,0,1,1,"control","not significant"
"LOC111099140",7.12250303911033,-0.143134803087315,0.302191310408819,0,1,1,"control","not significant"
"LOC111134898",1.36439194129539,0.170105440714377,0.243745835571226,0,1,1,"control","not significant"
"LOC111134900",3.35259003561422,-0.0530902528925095,0.287691314675689,0,1,1,"control","not significant"
"LOC111138391",19.5450775362103,-0.0107943947465303,0.242298432988476,0,1,1,"control","not significant"
"LOC111135197",25.838458547234,-0.147597936088597,0.25475791354258,0,1,1,"control","not significant"
"LOC111135198",7.92678271587897,0.389699212678504,0.302156127172104,0.462341154508289,0.643836691320596,1,"control","not significant"
"LOC111135167",2.72882563952377,-0.48480965217898,0.29089395436917,-0.80720017948873,0.4195511623551,1,"control","not significant"
"LOC111138443",1.8343724770785,0.042815618812691,0.224534347054866,0,1,1,"control","not significant"
"LOC111138442",7.19354584662782,0.207951429425144,0.299708274076701,0,1,1,"control","not significant"
"LOC111132049",0.189236365280168,-0.0364051248723664,0.113514347243531,0,1,1,"control","not significant"
"LOC111134636",4.72435898340536,0.03378353924251,0.298652949782307,0,1,1,"control","not significant"
"LOC111134582",2.44241825422189,0.462838611436039,0.229987682907105,0.925434826533762,0.354739770178806,1,"control","not significant"
"LOC111134043",3.11138681941208,-0.422350026432685,0.290234543867827,-0.593830162791282,0.552625712742668,1,"control","not significant"
"LOC111136705",0.142906346528467,-0.0513274008201228,0.113141033948366,0,1,1,"control","not significant"
"LOC111135118",8.08113125349937,-0.0606176075403188,0.300941011172907,0,1,1,"control","not significant"
"LOC111137288",10.6871243750608,0.428657080879401,0.300343117631326,0.594843265557043,0.55194824394212,1,"control","not significant"
