"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","more_me_in","phase_effect"
"LOC111107795",0.246293089933242,0.013929349891421,0.136827858293918,0,1,NA,NA,"phase2"
"LOC111109505",1.82649926267248,0.0301565837941018,0.230377124684109,0,1,1,"not significant","phase2"
"LOC111109973",2.00140610242898,-0.122477285910436,0.282258489713822,0,1,1,"not significant","phase2"
"LOC111110369",2.51098338819712,0.228067617859425,0.259730372283542,0,1,1,"not significant","phase2"
"LOC111109608",47.2866102666846,-0.134047179719308,0.137982838252004,0,1,1,"not significant","phase2"
"LOC111106173",11.7606855018496,-0.00898752014954643,0.284488108249612,0,1,1,"not significant","phase2"
"LOC111109443",0.141617166557284,-0.0119834924012311,0.104449591135018,0,1,NA,NA,"phase2"
"LOC111108173",0.678194872446594,-0.085441507481155,0.109942526662206,0,1,NA,NA,"phase2"
"LOC111107587",0.622461401257315,-0.195814062275209,0.222127527098898,0,1,NA,NA,"phase2"
"LOC111107808",6.57449976920836,0.770774629835894,0.28117775004983,1.85211891674787,0.0640087486806851,1,"not significant","phase2"
"LOC111108755",1.59824140917939,-0.208206657513508,0.212410646006674,0,1,1,"not significant","phase2"
"LOC111105733",30.5139014689624,-0.184099070259993,0.285139902408891,0,1,1,"not significant","phase2"
"LOC111108810",80.2536855238226,-0.164118675071747,0.185339456782255,0,1,1,"not significant","phase2"
"LOC111106375",0.899652250820621,0.106099317762013,0.213146436888394,0,1,1,"not significant","phase2"
"LOC111108481",3.50994197376057,0.924039522679015,0.284629749740798,2.36812744729895,0.0178783760737674,0.782298139579444,"not significant","phase2"
"LOC111108538",82.3327776810441,-0.232130790789538,0.151141448919804,0,1,1,"not significant","phase2"
"LOC111108105",12.6575919314398,0.393247718997663,0.233679797553324,0.613008571975396,0.539870671815658,1,"not significant","phase2"
"LOC111106677",29.9747446261043,-0.0308110829828288,0.191339418252834,0,1,1,"not significant","phase2"
"LOC111106674",0.528841740149466,0.344858050492206,0.240423143004842,0.394546254186086,0.693177784928148,NA,NA,"phase2"
"LOC111108815",3.20955308862404,0.0967583639035425,0.2827419417341,0,1,1,"not significant","phase2"
"LOC111106672",0.486464320434663,0.111596340503867,0.224859846248106,0,1,NA,NA,"phase2"
"LOC111108816",6.55659396619268,-0.651297312126206,0.278034060270826,-1.44333867489225,0.148925090133588,1,"not significant","phase2"
"LOC111106671",0.704030151958333,-0.0203377311166366,0.223801521869153,0,1,NA,NA,"phase2"
"LOC111108819",2.9889710023594,0.187268500315753,0.285390562460479,0,1,1,"not significant","phase2"
"LOC111106675",0.407381287101137,0.0767555602127265,0.18031355255903,0,1,NA,NA,"phase2"
"LOC111108822",3.22409631832834,0.194646850614778,0.283724139866001,0,1,1,"not significant","phase2"
"LOC111106667",0.818912595962858,-0.405411356648074,0.20967418008177,-0.741204074757632,0.458569713143644,NA,NA,"phase2"
"LOC111110189",1.27810246308004,0.0110322057196973,0.173598652664445,0,1,1,"not significant","phase2"
"LOC111108759",5.03509037046026,0.826483161954986,0.283268069854589,2.0351152258386,0.0418392803113606,1,"not significant","phase2"
"LOC111110331",33.6391595740037,0.39429947037482,0.248133459842188,0.581539750691399,0.560876735616199,1,"not significant","phase2"
"LOC111108234",41.0990336260174,-0.392886484996789,0.157376340811193,-0.90792862675726,0.36391593191087,1,"not significant","phase2"
"LOC111108315",0.580949700297385,0.125240600657514,0.219056677202468,0,1,NA,NA,"phase2"
"LOC111108321",5.90861989953073,-0.140510788266897,0.284238344513033,0,1,1,"not significant","phase2"
"LOC111108320",0.257576655064023,0.144993637076724,0.196225321245855,0,1,NA,NA,"phase2"
"LOC111108323",0.839736156433679,0.0184842093968284,0.235854336759635,0,1,NA,NA,"phase2"
"LOC111108316",0.315526038910448,0.0562460220711696,0.176289786153085,0,1,NA,NA,"phase2"
"LOC111108317",0.230447182757101,0.0583388945940561,0.135584908780941,0,1,NA,NA,"phase2"
"LOC111108314",54.4526459311875,-0.289953938744924,0.201315583611698,-0.198464212397923,0.842681882177052,1,"not significant","phase2"
"LOC111108145",1.28005576958125,-0.243510301937822,0.282315026223664,0,1,1,"not significant","phase2"
"LOC111108525",37.9087041632733,-0.404928576662245,0.204055397340211,-0.75924762923051,0.447704439158074,1,"not significant","phase2"
"LOC111108527",0.609426266598127,0.256301543221912,0.205993512876301,0.030590978977555,0.975595736517461,NA,NA,"phase2"
"LOC111108528",12.2467253315148,0.325877964073711,0.285516890196402,0.265756481241847,0.790426761184007,1,"not significant","phase2"
"LOC111108833",2.3637152611414,0.134654500119172,0.21248022150815,0,1,1,"not significant","phase2"
"LOC111108262",18.2740544504581,0.1693344164847,0.24425201064691,0,1,1,"not significant","phase2"
"LOC111108731",0.339915467702989,0.0302290569295797,0.206943193248022,0,1,NA,NA,"phase2"
"LOC111108732",0.415298201722998,0.378690007105543,0.225759841987686,0.570030550927485,0.568656977148468,NA,NA,"phase2"
"LOC111108651",20.0304698240105,-0.110581783620046,0.240938940591661,0,1,1,"not significant","phase2"
"LOC111109585",36.7607925605753,-0.214366897633521,0.169845816255552,0,1,1,"not significant","phase2"
"LOC111108838",0.433255620890619,-0.149078357702568,0.188969683087368,0,1,NA,NA,"phase2"
"LOC111108115",0.538433307650244,0.100490322423097,0.233463905882919,0,1,NA,NA,"phase2"
"LOC111108114",0.699356392665068,0.152224433693681,0.262113276506455,0,1,NA,NA,"phase2"
"LOC111108432",32.1574578128932,0.294695623474146,0.17985350123308,0.248511278166462,0.803738845013418,1,"not significant","phase2"
"LOC111108425",65.3941902519424,-0.446283843523408,0.153075711446832,-1.28226641358178,0.199749205640875,1,"not significant","phase2"
"LOC111108839",0.833340613925161,-0.145704928570977,0.236986712762346,0,1,NA,NA,"phase2"
"LOC111108673",0.291348380668154,-0.00279325842625387,0.159244195121356,0,1,NA,NA,"phase2"
"LOC111108675",8.44677941506114,0.28246908210897,0.217363396156646,0.149376954368022,0.881256195446176,1,"not significant","phase2"
"LOC111108840",100.866624752396,0.286846394519649,0.104721619355181,0.351850885676992,0.724950094298776,1,"not significant","phase2"
"LOC111108662",1.15482169818986,-0.0406348639564058,0.235822500305788,0,1,1,"not significant","phase2"
"LOC111108674",1.01020473453077,-0.0421469912608453,0.175829759635121,0,1,1,"not significant","phase2"
"LOC111108661",18.4348176087871,-0.870869238139924,0.210554252263867,-2.94873758883695,0.00319074775334526,0.303619748883454,"not significant","phase2"
"LOC111108668",1.15784915609791,-0.00876111151307022,0.234541139290102,0,1,1,"not significant","phase2"
"LOC111108843",30.4716412963066,0.414201465388182,0.242073586356446,0.678312193658337,0.497573768943803,1,"not significant","phase2"
"LOC111108672",0.59651077783612,-0.15802374999045,0.208841963057498,0,1,NA,NA,"phase2"
"LOC111108665",30.7072356511793,0.118791703191155,0.222319685415559,0,1,1,"not significant","phase2"
"LOC111108666",1.52485631939325,0.208567018561071,0.207224433468677,0,1,1,"not significant","phase2"
"LOC111108655",82.1793509892177,0.240542290731914,0.208527092304973,0,1,1,"not significant","phase2"
"LOC111108671",0.773343636171763,0.0142569659909861,0.242333211893416,0,1,NA,NA,"phase2"
"LOC111108670",0.508092423931355,-0.0230061199406465,0.226748095942893,0,1,NA,NA,"phase2"
"LOC111108656",94.5466613254488,0.0639411786454909,0.206555558806718,0,1,1,"not significant","phase2"
"LOC111108659",22.6007591938345,-0.0873364145717641,0.222153628149592,0,1,1,"not significant","phase2"
"LOC111110097",0,0,0,0,1,NA,"not significant","phase2"
"LOC111108040",0.898020614620529,0.390443628536351,0.266399659724394,0.527191471196502,0.598060630769995,1,"not significant","phase2"
"LOC111108846",2.558751473398,0.433442857533735,0.281613300569813,0.651399835031081,0.51478841710565,1,"not significant","phase2"
"LOC111108848",12.7378023121952,-0.574083987343528,0.251852770830333,-1.28679937201031,0.198164225895025,1,"not significant","phase2"
"LOC111106442",2.22448222054794,0.234277193707134,0.250411268721995,0,1,1,"not significant","phase2"
"LOC111106440",0.586162927556758,-0.0670282394430448,0.227806222205859,0,1,NA,NA,"phase2"
"LOC111108849",3.20040094687271,-0.409456287925899,0.284665633373872,-0.560152927615516,0.575375131526412,1,"not significant","phase2"
"LOC111106439",0.757576960069344,0.00948511675622398,0.203642490877892,0,1,NA,NA,"phase2"
"LOC111106438",36.5869470594142,0.561758361607269,0.16466986387447,1.89323264301067,0.0583269381522198,1,"not significant","phase2"
"LOC111108199",1.41366593702414,-0.155046948733432,0.282351221460739,0,1,1,"not significant","phase2"
"LOC111110659",12.264371892946,-0.420670656681693,0.243467991918593,-0.700998333853919,0.483304055003516,1,"not significant","phase2"
"LOC111108298",0.453250637206372,0.0741080355712129,0.105917929303057,0,1,NA,NA,"phase2"
"LOC111107845",2.54409365777285,0.0329537904585529,0.220529646334932,0,1,1,"not significant","phase2"
"LOC111107844",10.5749105622288,-0.433800291243569,0.277113665585917,-0.66326678929727,0.507159702553989,1,"not significant","phase2"
"LOC111107021",1.57021323210272,0.480206345025277,0.27241475689872,0.845058276746969,0.398078302147919,1,"not significant","phase2"
"LOC111108854",0.309265178897716,-0.0462656429920846,0.13598743005689,0,1,NA,NA,"phase2"
"LOC111105846",1.38755203095464,0.618235822690912,0.252194481596027,1.46012640863714,0.144255335862647,1,"not significant","phase2"
"LOC111105845",0.376268185574088,-0.106612977054434,0.210198378171103,0,1,NA,NA,"phase2"
"LOC111107163",4.28123743276092,0.303950727677051,0.282659324985421,0.190868380796684,0.848628713186499,1,"not significant","phase2"
"LOC111107159",31.0699207302679,-0.213381328859762,0.189721057791018,0,1,1,"not significant","phase2"
"LOC111107154",2.72100392411372,0.094505547590207,0.285553388294729,0,1,1,"not significant","phase2"
"LOC111107155",4.43314014019274,0.111895512662999,0.269496462800593,0,1,1,"not significant","phase2"
"LOC111107158",1.1253174120454,-0.271683563614241,0.210155517958362,-0.103178654669143,0.917821180589813,1,"not significant","phase2"
"LOC111110432",0.375795610956044,-0.0155502236584616,0.139646760046402,0,1,NA,NA,"phase2"
"LOC111110507",2.96065664354237,0.0342544967776066,0.280389150810232,0,1,1,"not significant","phase2"
"LOC111109691",0.441811179566908,0.0726407321356781,0.105595159661784,0,1,NA,NA,"phase2"
"LOC111105710",1.17734404306685,0.0627738627480641,0.227953199076586,0,1,1,"not significant","phase2"
"LOC111105701",0.50737896009471,0.0621144837172862,0.223323389842744,0,1,NA,NA,"phase2"
"LOC111105708",0.861600282026293,0.0951583608404277,0.22785141086001,0,1,1,"not significant","phase2"
"LOC111105713",1.07161305080662,0.336403355173756,0.26081701514709,0.331279595102442,0.740433302699992,1,"not significant","phase2"
"LOC111105707",1.0960799101538,0.176867798713306,0.229988990833219,0,1,1,"not significant","phase2"
"LOC111105712",0.287355789745782,-0.0263883671076713,0.119528537927703,0,NA,NA,NA,"phase2"
"LOC111109995",1.33425290495986,-0.895144756413985,0.282862017395391,-2.28077549030624,0.0225617354327162,0.852261611697814,"not significant","phase2"
"LOC111108864",0.50004281540331,0.0794088236071473,0.172055524975798,0,1,NA,NA,"phase2"
"LOC111107779",59.1437986326797,-0.0194318238093521,0.177386790600484,0,1,1,"not significant","phase2"
"LOC111108792",4.53484717362784,0.0111549843498938,0.284681971919083,0,1,1,"not significant","phase2"
"LOC111110041",54.3043433493324,-0.200596002211028,0.2557976912309,0,1,1,"not significant","phase2"
"LOC111109649",46.1342327085917,0.588555408591306,0.20133038518712,1.68159122268925,0.0926481337946208,1,"not significant","phase2"
"LOC111106645",1.10846501010388,0.0725177692699892,0.187325593561668,0,1,1,"not significant","phase2"
"LOC111106646",35.2308919704574,0.0835786578555391,0.223486581309495,0,1,1,"not significant","phase2"
"LOC111107924",32.2598092496557,0.578897037688862,0.170899204495508,1.92450888615755,0.0542908279697462,1,"not significant","phase2"
"LOC111106849",0.818751704564979,-0.0295163068906323,0.185389670771635,0,1,NA,NA,"phase2"
"LOC111106048",17.1278377983842,-0.0916544804257396,0.245666986776128,0,1,1,"not significant","phase2"
"LOC111110471",6.2308036542602,-0.968767937199631,0.278219473362015,-2.58345660896418,0.00978157703961514,0.576575596049402,"not significant","phase2"
"LOC111109627",39.8661222133102,0.391500319161138,0.229649876653096,0.61615673922127,0.537791077307099,1,"not significant","phase2"
"LOC111107911",9.1960066993009,-0.228978504621152,0.285311269080403,0,1,1,"not significant","phase2"
"LOC111107912",23.3343437253083,0.403532913483082,0.150397379716688,1.02084832709387,0.307326303891251,1,"not significant","phase2"
"LOC111110495",0.202918170612179,-0.0196435752850708,0.127773108379567,0,1,NA,NA,"phase2"
"LOC111110368",9.57950037915241,0.331649306108578,0.269982388077991,0.302424564394147,0.762328431232469,1,"not significant","phase2"
"LOC111109957",0.237034683118198,0.0452413941928882,0.153625391012432,0,1,NA,NA,"phase2"
"LOC111108280",171.200780544728,-0.0356308692325678,0.08744439717033,0,1,1,"not significant","phase2"
"LOC111107318",46.7485473117862,-0.292165355205122,0.156542629017895,-0.269353820551344,0.787657419150708,1,"not significant","phase2"
"LOC111110554",26.4463467475315,0.152054693128282,0.213894488223057,0,1,1,"not significant","phase2"
"LOC111106392",13.1134500337314,0.272558334575242,0.254395338149887,0.0886743237486163,0.929340738811643,1,"not significant","phase2"
"LOC111109748",12.0363876645006,-0.195430723351789,0.240626485535035,0,1,1,"not significant","phase2"
"LOC111110568",1.41825114415079,-0.369268216723749,0.259143958049287,-0.460239233905137,0.645344512498854,1,"not significant","phase2"
"LOC111109406",2.98987698256053,-0.192074934251661,0.279096683511411,0,1,1,"not significant","phase2"
"LOC111108436",2.03322950627956,-0.238576758403385,0.253429055754949,0,1,1,"not significant","phase2"
"LOC111108875",1.99578177838498,0.135678279513547,0.272214904688358,0,1,1,"not significant","phase2"
"LOC111107389",0.360536800247597,0.0139862676656909,0.211576015466525,0,1,NA,NA,"phase2"
"LOC111110239",2.69135909251211,-0.313901731370913,0.273603291160633,-0.233556150219686,0.815329573285328,1,"not significant","phase2"
"LOC111110238",5.5630783682769,0.740598250374136,0.281493740514613,1.74283893303364,0.0813617534868431,1,"not significant","phase2"
"LOC111108881",0.0751631618574891,0.00304787203455837,0.104111904303793,0,1,NA,NA,"phase2"
"LOC111106333",4.19055857232021,0.0312391323153988,0.186924830893,0,NA,NA,NA,"phase2"
"LOC111108609",67.0023975207808,-0.00942548395528096,0.182720034797837,0,1,1,"not significant","phase2"
"LOC111108610",10.1364633248363,-0.203085513330585,0.283374817516453,0,1,1,"not significant","phase2"
"LOC111107462",1.22882260210586,0.0259112205117511,0.188119489235123,0,1,1,"not significant","phase2"
"LOC111109617",5.54813713486971,-0.263709953462535,0.236011201728963,-0.0580902658945792,0.953676727991768,1,"not significant","phase2"
"LOC111108646",6.23098108637242,0.179433555944402,0.280556096244487,0,1,1,"not significant","phase2"
"LOC111107104",105.137744073577,-0.142979913372019,0.124076346060595,0,1,1,"not significant","phase2"
"LOC111107103",0.389045560117399,0.0949066280209948,0.122880099261583,0,1,NA,NA,"phase2"
"LOC111105676",1.02353369337647,-0.209736485126576,0.18350134583352,0,1,1,"not significant","phase2"
"LOC111106567",3.01651223148266,0.144738056820282,0.259360804174367,0,1,1,"not significant","phase2"
"LOC111109965",116.686072290641,-0.110841009962059,0.284783017363672,0,1,1,"not significant","phase2"
"LOC111108887",24.516061476224,-0.228102406270845,0.283094356537851,0,1,1,"not significant","phase2"
"LOC111108457",3.67374006741205,-0.328451469825123,0.276862600421294,-0.283358856363211,0.776901764267867,1,"not significant","phase2"
"LOC111108459",0.549230240954188,0.0870673031446064,0.249395845226052,0,1,NA,NA,"phase2"
"LOC111108460",0.38656493501326,0.177772303801886,0.185738521257266,0,1,NA,NA,"phase2"
"LOC111110199",1.08253406367006,-0.0453584247827546,0.215234065589796,0,1,1,"not significant","phase2"
"LOC111110200",0,0,0,0,1,NA,"not significant","phase2"
"LOC111108413",12.5689708856211,-0.221673246710016,0.253361488122759,0,1,1,"not significant","phase2"
