"gene_name" "GO_id"
"5356" "LOC111125405" "GO:0005509; GO:0005886; GO:0007156"
"5357" "LOC111125629" "GO:0005886; GO:0005921; GO:0006811"
"5358" "LOC111125632" "GO:0016020; GO:0016787; GO:0044238; GO:1901576"
"5359" "LOC111125040" "GO:0005886; GO:0006811; GO:0055085"
"5360" "LOC111125428" "GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"5361" "LOC111125043" "GO:0005509; GO:0005886; GO:0007156"
"5362" "LOC111125613" "GO:0003923; GO:0006508; GO:0016255; GO:0042765"
"5363" "LOC111125054" "GO:0016020; GO:0022857"
"5364" "LOC111125629" "GO:0005886; GO:0005921; GO:0006811"
"5365" "LOC111125632" "GO:0016020; GO:0016787; GO:0044238; GO:1901576"
"5366" "LOC111125661" "GO:0015293; GO:0016020"
"5367" "LOC111125448" "GO:0004100; GO:0016020"
"5368" "LOC111125665" "GO:0002161; GO:0004832; GO:0005524; GO:0006438"
"5369" "LOC111125668" "GO:0005737; GO:0015031; GO:0034464; GO:0036064; GO:1905515"
"5370" "LOC111125405" "GO:0005509; GO:0005886; GO:0007156"
"5371" "LOC111125644" "GO:0005886"
"5372" "LOC111125459" "GO:0005509; GO:0005783; GO:0006457; GO:0016020; GO:0051082"
"5373" "LOC111125652" "GO:0001732; GO:0003743; GO:0005852; GO:0008237; GO:0016282; GO:0031369; GO:0033290"
"5374" "LOC111125097" "GO:0004553; GO:0005975"
"5375" "LOC111125677" "GO:0004725; GO:0016020; GO:0016311"
"5376" "LOC111125428" "GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"5377" "LOC111125113" "GO:0004814; GO:0005524; GO:0005737; GO:0006420"
"5378" "LOC111125661" "GO:0015293; GO:0016020"
"5379" "LOC111125691" "GO:0001760; GO:0005829; GO:0016787; GO:1904985"
"5380" "LOC111125666" "GO:0015293; GO:0016020"
"5381" "LOC111125123" "GO:0004879; GO:0005634; GO:0006351; GO:0008270; GO:0043565; GO:0048384"
"5382" "LOC111125440" "GO:0005975; GO:0016020; GO:0016757"
"5383" "LOC111125712" "GO:0005737; GO:0005885; GO:0030833; GO:0034314"
"5384" "LOC111125677" "GO:0004725; GO:0016020; GO:0016311"
"5385" "LOC111125471" "GO:0031514"
"5386" "LOC111125448" "GO:0004100; GO:0016020"
"5387" "LOC111125728" "GO:0004252; GO:0006508"
"5388" "LOC111125451" "GO:0005509; GO:0007160; GO:0016020"
"5389" "LOC111125152" "GO:0004222; GO:0006508; GO:0016020; GO:0046872"
"5390" "LOC111125451" "GO:0005509; GO:0007160; GO:0016020"
"5391" "LOC111125157" "GO:0005977; GO:0008184; GO:0030170"
"5392" "LOC111125755" "GO:0000781; GO:0003677; GO:0003721; GO:0005634; GO:0046872"
"5393" "LOC111125723" "GO:0004821; GO:0005524; GO:0006427"
"5394" "LOC111125186" "GO:0004830; GO:0005524; GO:0006436"
"5395" "LOC111125733" "GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037"
"5396" "LOC111125194" "GO:0004385; GO:0005524; GO:0016310"
"5397" "LOC111125528" "GO:0004843; GO:0006508"
"5398" "LOC111125198" "GO:0005737; GO:0005856; GO:0051015"
"5399" "LOC111125534" "GO:0004672; GO:0005085; GO:0005524; GO:0005737; GO:0035556"
"5400" "LOC111125204" "GO:0005886; GO:0022857"
"5401" "LOC111125538" "GO:0003723; GO:0004113; GO:0009214; GO:0016020; GO:0042470"
"5402" "LOC111125538" "GO:0003723; GO:0004113; GO:0009214; GO:0016020; GO:0042470"
"5403" "LOC111125206" "GO:0004843; GO:0006508"
"5404" "LOC111125755" "GO:0000781; GO:0003677; GO:0003721; GO:0005634; GO:0046872"
"5405" "LOC111125208" "GO:0004100; GO:0016020"
"5406" "LOC111125211" "GO:0004064; GO:0046872"
"5407" "LOC111125215" "GO:0004553; GO:0005975; GO:0008061; GO:0016020"
"5408" "LOC111125480" "GO:0004222; GO:0006508; GO:0046872"
"5409" "LOC111125798" "GO:0005776; GO:0005789; GO:0005794; GO:0006914; GO:0007049; GO:0010008; GO:0031966; GO:0051301"
"5410" "LOC111125567" "GO:0005886; GO:0046983"
"5411" "LOC111125769" "GO:0005741; GO:0035694"
"5412" "LOC111125237" "GO:0000981; GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0032922; GO:0046983"
"5413" "LOC111125814" "GO:0005975; GO:0015925"
"5414" "LOC111125817" "GO:0004830; GO:0005524; GO:0006436"
"5415" "LOC111125240" "GO:0003735; GO:0005840; GO:0006412; GO:1990904"
"5416" "LOC111125820" "GO:0005886; GO:0046983"
"5417" "LOC111125242" "GO:0000139; GO:0016758"
"5418" "LOC111125576" "GO:0005524; GO:0140662"
"5419" "LOC111125571" "GO:0004674; GO:0005524; GO:0007165; GO:0016310; GO:0051262"
"5420" "LOC111125250" "GO:0005509; GO:0005524; GO:0005874; GO:0005930; GO:0007018; GO:0008569; GO:0016887; GO:0030286; GO:0045505; GO:0051959"
"5421" "LOC111125797" "GO:0005741; GO:0035694"
"5422" "LOC111125836" "GO:0016471; GO:0046961"
"5423" "LOC111125262" "GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043023"
"5424" "LOC111125533" "GO:0003723; GO:0005681; GO:0006397; GO:0008380"
"5425" "LOC111125537" "GO:0004656; GO:0005506; GO:0005788; GO:0031418"
"5426" "LOC111125609" "GO:0003684; GO:0006284; GO:0006289; GO:0008534; GO:0016829"
"5427" "LOC111125541" "GO:0004814; GO:0005524; GO:0005737; GO:0006420"
"5428" "LOC111125624" "GO:0005741; GO:0035694"
"5429" "LOC111125283" "GO:0004377; GO:0005789"
"5430" "LOC111125627" "GO:0016020; GO:0016409"
"5431" "LOC111125629" "GO:0005886; GO:0005921; GO:0006811"
"5432" "LOC111125820" "GO:0005886; GO:0046983"
"5433" "LOC111125544" "GO:0005315; GO:0006817; GO:0015293; GO:0016020"
"5434" "LOC111125636" "GO:0005886; GO:0005921; GO:0006811"
"5435" "LOC111125832" "GO:0000184; GO:0003729; GO:0006397; GO:0006417; GO:0008380; GO:0016607; GO:0035145; GO:0042995; GO:0048471; GO:0051028"
"5436" "LOC111125567" "GO:0005886; GO:0046983"
"5437" "LOC111125880" "GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"5438" "LOC111125572" "GO:0008420"
"5439" "LOC111125315" "GO:0016310; GO:0046872; GO:0090535; GO:0140801"
"5440" "LOC111125577" "GO:0005452; GO:0005886; GO:0008509"
"5441" "LOC111125661" "GO:0015293; GO:0016020"
"5442" "LOC111125853" "GO:0061657; GO:0071569"
"5443" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5444" "LOC111125323" "GO:0005737; GO:0005856; GO:0031514"
"5445" "LOC111125668" "GO:0005737; GO:0015031; GO:0034464; GO:0036064; GO:1905515"
"5446" "LOC111125614" "GO:0008168; GO:0032259"
"5447" "LOC111125622" "GO:0005737; GO:0046983"
"5448" "LOC111125877" "GO:0003735; GO:0006412; GO:0015934"
"5449" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5450" "LOC111125880" "GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"5451" "LOC111125629" "GO:0005886; GO:0005921; GO:0006811"
"5452" "LOC111125938" "GO:0007249"
"5453" "LOC111125714" "GO:0016020; GO:0016409"
"5454" "LOC111125897" "GO:0005789; GO:0019348; GO:0030234"
"5455" "LOC111125337" "GO:0000139; GO:0006890; GO:0015031; GO:0030126"
"5456" "LOC111125342" "GO:0004100; GO:0016020"
"5457" "LOC111125732" "GO:0004672; GO:0005524; GO:0005525; GO:0006182; GO:0016020; GO:0016849; GO:0035556"
"5458" "LOC111125948" "GO:0003755"
"5459" "LOC111125349" "GO:0005509; GO:0005886; GO:0007156"
"5460" "LOC111125657" "GO:0003755; GO:0005737; GO:0019211"
"5461" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5462" "LOC111125756" "GO:0004100; GO:0016020"
"5463" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5464" "LOC111125667" "GO:0015293; GO:0016020"
"5465" "LOC111125966" "GO:0005737; GO:0008479; GO:0046872; GO:0101030"
"5466" "LOC111125967" "GO:0000398; GO:0071011"
"5467" "LOC111125677" "GO:0004725; GO:0016020; GO:0016311"
"5468" "LOC111125978" "GO:0016567; GO:0046872; GO:0061630"
"5469" "LOC111125982" "GO:0003676; GO:0004535; GO:0005634; GO:0006402; GO:0030014"
"5470" "LOC111125681" "GO:0004601; GO:0006979; GO:0020037; GO:0046872"
"5471" "LOC111125945" "GO:0016020"
"5472" "LOC111125405" "GO:0005509; GO:0005886; GO:0007156"
"5473" "LOC111125714" "GO:0016020; GO:0016409"
"5474" "LOC111125999" "GO:0005509; GO:0005886; GO:0007156"
"5475" "LOC111125948" "GO:0003755"
"5476" "LOC111125954" "GO:0004843; GO:0005815; GO:0006508; GO:0006897; GO:0008270; GO:0048471"
"5477" "LOC111125408" "GO:0005509; GO:0005886; GO:0007156"
"5478" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5479" "LOC111125413" "GO:0005525; GO:0005730; GO:0042254"
"5480" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5481" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5482" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5483" "LOC111125428" "GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"5484" "LOC111125966" "GO:0005737; GO:0008479; GO:0046872; GO:0101030"
"5485" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5486" "LOC111125748" "GO:0005680; GO:0007049; GO:0031145; GO:0051301"
"5487" "LOC111125820" "GO:0005886; GO:0046983"
"5488" "LOC111125978" "GO:0016567; GO:0046872; GO:0061630"
"5489" "LOC111125444" "GO:0005509; GO:0007160; GO:0016020"
"5490" "LOC111126053" "GO:0004655; GO:0006782; GO:0046872"
"5491" "LOC111126062" "GO:0016020"
"5492" "LOC111125999" "GO:0005509; GO:0005886; GO:0007156"
"5493" "LOC111126003" "GO:0002161; GO:0004823; GO:0005524; GO:0006429"
"5494" "LOC111125851" "GO:0004368; GO:0005509; GO:0006072; GO:0009331"
"5495" "LOC111125785" "GO:0000814; GO:0031902; GO:0032266; GO:0043130; GO:0043328"
"5496" "LOC111126083" "GO:0003700; GO:0005634; GO:0006357; GO:0043565"
"5497" "LOC111126092" "GO:0007186; GO:0016020; GO:0019236"
"5498" "LOC111126022" "GO:0005634; GO:0070461"
"5499" "LOC111126095" "GO:0005634; GO:0005737; GO:0016787; GO:0046872"
"5500" "LOC111125864" "GO:0016592"
"5501" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5502" "LOC111125807" "GO:0003677; GO:0005634; GO:0006325; GO:0006355; GO:0008270; GO:0032991"
"5503" "LOC111125880" "GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"5504" "LOC111126114" "GO:0015293; GO:0016020"
"5505" "LOC111126115" "GO:0005765; GO:0006886; GO:0007033; GO:0030897; GO:0031902; GO:0033263"
"5506" "LOC111126123" "GO:0001736; GO:0005737; GO:0016192; GO:0060271"
"5507" "LOC111125819" "GO:0005886"
"5508" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5509" "LOC111125820" "GO:0005886; GO:0046983"
"5510" "LOC111126134" "GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017"
"5511" "LOC111125901" "GO:0005741; GO:0035694"
"5512" "LOC111125832" "GO:0000184; GO:0003729; GO:0006397; GO:0006417; GO:0008380; GO:0016607; GO:0035145; GO:0042995; GO:0048471; GO:0051028"
"5513" "LOC111126053" "GO:0004655; GO:0006782; GO:0046872"
"5514" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5515" "LOC111126149" "GO:0005509; GO:0005886; GO:0007156"
"5516" "LOC111125494" "GO:0005634; GO:0005737; GO:0016787; GO:0046872"
"5517" "LOC111126064" "GO:0008270; GO:0016740"
"5518" "LOC111125916" "GO:0005509; GO:0008236; GO:0016020"
"5519" "LOC111125507" "GO:0003676; GO:0003724; GO:0005524; GO:0016787"
"5520" "LOC111126078" "GO:0003723; GO:0003735; GO:0006412; GO:0015935; GO:0022626"
"5521" "LOC111125522" "GO:0003676; GO:0003724; GO:0005524; GO:0016787"
"5522" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5523" "LOC111126083" "GO:0003700; GO:0005634; GO:0006357; GO:0043565"
"5524" "LOC111126177" "GO:0005096; GO:0005783"
"5525" "LOC111125535" "GO:0004656; GO:0005506; GO:0005788; GO:0031418"
"5526" "LOC111125538" "GO:0003723; GO:0004113; GO:0009214; GO:0016020; GO:0042470"
"5527" "LOC111126185" "GO:0004674; GO:0005524; GO:0005737; GO:0005814; GO:0016310"
"5528" "LOC111126190" "GO:0005524; GO:0016020; GO:0032542"
"5529" "LOC111125874" "GO:0002224; GO:0004888; GO:0006955; GO:0016020"
"5530" "LOC111125880" "GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"5531" "LOC111126109" "GO:0004550; GO:0005524; GO:0006183; GO:0006228; GO:0006241; GO:0016310"
"5532" "LOC111125553" "GO:0000814; GO:0031902; GO:0032266; GO:0043130; GO:0043328"
"5533" "LOC111125883" "GO:0004198; GO:0006508"
"5534" "LOC111125556" "GO:0005743; GO:0015031"
"5535" "LOC111126114" "GO:0015293; GO:0016020"
"5536" "LOC111125561" "GO:0005886; GO:0005921; GO:0006811"
"5537" "LOC111125954" "GO:0004843; GO:0006508"
"5538" "LOC111126119" "GO:0016020; GO:0022857"
"5539" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5540" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5541" "LOC111126221" "GO:0004888; GO:0005230; GO:0005886"
"5542" "LOC111126123" "GO:0001736; GO:0005737; GO:0016192; GO:0060271"
"5543" "LOC111125567" "GO:0005886; GO:0046983"
"5544" "LOC111126131" "GO:0016651; GO:0048038; GO:0051287"
"5545" "LOC111125571" "GO:0004674; GO:0005524; GO:0007165; GO:0016310; GO:0051262"
"5546" "LOC111126134" "GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017"
"5547" "LOC111125912" "GO:0005975; GO:0006044; GO:0008448; GO:0046872"
"5548" "LOC111125576" "GO:0005524; GO:0140662"
"5549" "LOC111125916" "GO:0005509; GO:0008236; GO:0016020"
"5550" "LOC111126243" "GO:0005509; GO:0016020"
"5551" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5552" "LOC111126149" "GO:0005509; GO:0005886; GO:0007156"
"5553" "LOC111125986" "GO:0003723; GO:0003746; GO:0005694; GO:0006355; GO:0032021"
"5554" "LOC111125610" "GO:0000287; GO:0005739; GO:0006099; GO:0016616; GO:0051287"
"5555" "LOC111126000" "GO:0007154; GO:0016020"
"5556" "LOC111125624" "GO:0005741; GO:0035694"
"5557" "LOC111125627" "GO:0016020; GO:0016409"
"5558" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5559" "LOC111125947" "GO:0004725; GO:0016020; GO:0016311"
"5560" "LOC111126300" "GO:0005737; GO:0005856; GO:0005929; GO:0042073"
"5561" "LOC111126185" "GO:0004674; GO:0005524; GO:0005737; GO:0005814; GO:0016310"
"5562" "LOC111126300" "GO:0005737; GO:0005856; GO:0005929; GO:0042073"
"5563" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5564" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5565" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5566" "LOC111126196" "GO:0000049; GO:0004809"
"5567" "LOC111126327" "GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017"
"5568" "LOC111126049" "GO:0003723; GO:0005730"
"5569" "LOC111125974" "GO:0000813; GO:0009056; GO:0015031; GO:0031902"
"5570" "LOC111125665" "GO:0002161; GO:0004832; GO:0005524; GO:0006438"
"5571" "LOC111126221" "GO:0004888; GO:0005230; GO:0005886"
"5572" "LOC111126347" "GO:0000981; GO:0003677; GO:0005634; GO:0046872"
"5573" "LOC111125668" "GO:0005737; GO:0015031; GO:0034464; GO:0036064; GO:1905515"
"5574" "LOC111126246" "GO:0005509; GO:0016020"
"5575" "LOC111126248" "GO:0016020"
"5576" "LOC111126004" "GO:0008641; GO:0046872"
"5577" "LOC111125708" "GO:0004089; GO:0005576; GO:0008270"
"5578" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5579" "LOC111126379" "GO:0003677; GO:0003700; GO:0005634; GO:0006357"
"5580" "LOC111126388" "GO:0004888; GO:0005230; GO:0016020"
"5581" "LOC111126392" "GO:0016020; GO:0016409"
"5582" "LOC111126007" "GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817"
"5583" "LOC111126140" "GO:0000030; GO:0005789"
"5584" "LOC111126147" "GO:0004864; GO:0005634; GO:0046872"
"5585" "LOC111126300" "GO:0005737; GO:0005856; GO:0005929; GO:0042073"
"5586" "LOC111126149" "GO:0005509; GO:0005886; GO:0007156"
"5587" "LOC111126301" "GO:0003700; GO:0005634; GO:0006351; GO:0008270; GO:0043565"
"5588" "LOC111125750" "GO:0003723; GO:0005634; GO:0005737; GO:0006325; GO:0006397"
"5589" "LOC111125755" "GO:0000781; GO:0003677; GO:0003721; GO:0005634; GO:0046872"
"5590" "LOC111126156" "GO:0016787"
"5591" "LOC111126318" "GO:0004888; GO:0022848; GO:0045211"
"5592" "LOC111126066" "GO:0005789; GO:0051604"
"5593" "LOC111126179" "GO:0002098; GO:0005829; GO:0032447; GO:0034227"
"5594" "LOC111126345" "GO:0005102; GO:0005576; GO:0016020; GO:0016055"
"5595" "LOC111125779" "GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0051603"
"5596" "LOC111126436" "GO:0005886; GO:0022857"
"5597" "LOC111125797" "GO:0005741; GO:0035694"
"5598" "LOC111126361" "GO:0006729; GO:0008124"
"5599" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5600" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5601" "LOC111126221" "GO:0004888; GO:0005230; GO:0005886"
"5602" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5603" "LOC111126149" "GO:0005509; GO:0005886; GO:0007156"
"5604" "LOC111126477" "GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043023"
"5605" "LOC111125821" "GO:0004252; GO:0006465; GO:0098796"
"5606" "LOC111126156" "GO:0016787"
"5607" "LOC111126490" "GO:0005886; GO:0005921; GO:0006811"
"5608" "LOC111126502" "GO:0005524; GO:0016301; GO:0016310; GO:0044206; GO:0044211"
"5609" "LOC111125851" "GO:0004368; GO:0005509; GO:0006072; GO:0009331"
"5610" "LOC111126186" "GO:0003676; GO:0003724; GO:0005524; GO:0016787"
"5611" "LOC111126289" "GO:0016020"
"5612" "LOC111126300" "GO:0005737; GO:0005856; GO:0005929; GO:0042073"
"5613" "LOC111125871" "GO:0000786; GO:0003677; GO:0005634; GO:0006334; GO:0030527"
"5614" "LOC111126211" "GO:0005759; GO:0034551"
"5615" "LOC111126221" "GO:0004888; GO:0005230; GO:0005886"
"5616" "LOC111126327" "GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017"
"5617" "LOC111126568" "GO:0005452; GO:0005886; GO:0008509"
"5618" "LOC111126246" "GO:0005509; GO:0016020"
"5619" "LOC111126580" "GO:0005509; GO:0005544"
"5620" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5621" "LOC111126250" "GO:0005509; GO:0016020"
"5622" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5623" "LOC111125905" "GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017"
"5624" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5625" "LOC111126597" "GO:0005789; GO:0005886"
"5626" "LOC111126457" "GO:0016020"
"5627" "LOC111125920" "GO:0005737; GO:0006915; GO:0007165; GO:0008270; GO:0042981"
"5628" "LOC111126300" "GO:0005737; GO:0005856; GO:0005929; GO:0042073"
"5629" "LOC111126296" "GO:0003712; GO:0006357; GO:0016592"
"5630" "LOC111126641" "GO:0005509; GO:0006897; GO:0016020"
"5631" "LOC111125946" "GO:0007517; GO:0030018; GO:0030154; GO:0031672; GO:0048471"
"5632" "LOC111126518" "GO:0005509; GO:0006897; GO:0016020"
"5633" "LOC111126661" "GO:0000166; GO:0000287; GO:0005737; GO:0008253; GO:0009117"
"5634" "LOC111125956" "GO:0003924; GO:0005525; GO:0005874; GO:0006897"
"5635" "LOC111126408" "GO:0004190; GO:0006508; GO:0016020"
"5636" "LOC111125967" "GO:0000398; GO:0071011"
"5637" "LOC111126338" "GO:0016301; GO:0016310; GO:0035091; GO:0046854; GO:0048015"
"5638" "LOC111126353" "GO:0004675; GO:0005524; GO:0016020; GO:0016310; GO:0046872"
"5639" "LOC111125990" "GO:0000724; GO:0005634; GO:0006406; GO:0008541; GO:0043248"
"5640" "LOC111126436" "GO:0005886; GO:0022857"
"5641" "LOC111126568" "GO:0005452; GO:0008509; GO:0016323; GO:0016328"
"5642" "LOC111126580" "GO:0005509; GO:0005544"
"5643" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5644" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5645" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5646" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5647" "LOC111126389" "GO:0005509; GO:0005737; GO:0005856; GO:0008017; GO:0045104"
"5648" "LOC111126475" "GO:0005741; GO:0035694"
"5649" "LOC111126034" "GO:0005509; GO:0008236; GO:0016020"
"5650" "LOC111126407" "GO:0004965; GO:0016020"
"5651" "LOC111126760" "GO:0004114; GO:0007165; GO:0046872"
"5652" "LOC111126043" "GO:0004190; GO:0006508; GO:0016020"
"5653" "LOC111126492" "GO:0004356; GO:0005524; GO:0006542"
"5654" "LOC111126760" "GO:0004114; GO:0007165; GO:0046872"
"5655" "LOC111126625" "GO:0001671; GO:0005634; GO:0012505; GO:0016020"
"5656" "LOC111126507" "GO:0000981; GO:0003677; GO:0005634; GO:0048856"
"5657" "LOC111126631" "GO:0005743; GO:0015031"
"5658" "LOC111126417" "GO:0003723; GO:0003724; GO:0005524; GO:0016787"
"5659" "LOC111126784" "GO:0004888; GO:0005230; GO:0005886"
"5660" "LOC111126518" "GO:0005509; GO:0006897; GO:0016020"
"5661" "LOC111126534" "GO:0004383; GO:0016020; GO:0035556"
"5662" "LOC111126662" "GO:0005634; GO:0016829; GO:0034477; GO:1990838"
"5663" "LOC111126805" "GO:0004114; GO:0007165; GO:0046872"
"5664" "LOC111126805" "GO:0004114; GO:0007165; GO:0046872"
"5665" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5666" "LOC111126549" "GO:0005886; GO:0005921; GO:0006811"
"5667" "LOC111126113" "GO:0015293; GO:0016020"
"5668" "LOC111126455" "GO:0004114; GO:0007165; GO:0046872"
"5669" "LOC111126810" "GO:0016020"
"5670" "LOC111126458" "GO:0005634; GO:0031262; GO:0051301; GO:0051315"
"5671" "LOC111126123" "GO:0001736; GO:0005737; GO:0016192; GO:0060271"
"5672" "LOC111126128" "GO:0003735; GO:0006412; GO:0022627"
"5673" "LOC111126480" "GO:0005741; GO:0035694"
"5674" "LOC111126580" "GO:0005509; GO:0005544"
"5675" "LOC111126149" "GO:0005509; GO:0005886; GO:0007156"
"5676" "LOC111126582" "GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"5677" "LOC111126588" "GO:0008757; GO:0032259"
"5678" "LOC111126157" "GO:0004418; GO:0006782"
"5679" "LOC111126163" "GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"5680" "LOC111126881" "GO:0005102; GO:0005576; GO:0016020; GO:0016055"
"5681" "LOC111126525" "GO:0005886; GO:0022857"
"5682" "LOC111126177" "GO:0005096; GO:0005783"
"5683" "LOC111126185" "GO:0004674; GO:0005524; GO:0005737; GO:0005814; GO:0016310"
"5684" "LOC111126896" "GO:0004888; GO:0005230; GO:0005886"
"5685" "LOC111126744" "GO:0004843; GO:0006508"
"5686" "LOC111126911" "GO:0003700; GO:0005634; GO:0006357; GO:0043565"
"5687" "LOC111126760" "GO:0004114; GO:0007165; GO:0046872"
