gene_name	metadata
LOC111124868	GO:0006144, GO:0033971,GO:0006144, GO:0033971,GO:0006144, GO:0033971,GO:0006144, GO:0033971
LOC111132128	GO:0006139, GO:0016799, GO:1901564,GO:0006139, GO:0016799, GO:1901564,GO:0006139, GO:0016799, GO:1901564
LOC111136735	GO:0006139, GO:0016799, GO:1901564,GO:0006139, GO:0016799, GO:1901564
LOC111125509	GO:0006139, GO:0016799, GO:1901564
LOC111131799	GO:0006108, GO:0016615, GO:0016616
LOC111136621	GO:0006099, GO:0019752, GO:0030060
LOC111129934	GO:0006099, GO:0006108, GO:0030060
LOC111100351	GO:0006096, GO:0016868
LOC111127779	GO:0006096, GO:0016773
LOC111129670	GO:0006096, GO:0016773
LOC111130458	GO:0006096, GO:0016773
LOC111130977	GO:0006094, GO:0042132, GO:0046872
LOC111124639	GO:0006086, GO:0016746, GO:0045254
LOC111099226	GO:0006083, GO:0008775
LOC111117846	GO:0006083, GO:0008775
LOC111138131	GO:0006083, GO:0008775
LOC111134997	GO:0006081, GO:0016020, GO:0016620,GO:0006081, GO:0016620
LOC111118136	GO:0006069, GO:0008270, GO:0051903
LOC111119958	GO:0006069, GO:0008270, GO:0051903
LOC111135914	GO:0006021, GO:0008934, GO:0046854, GO:0046872
LOC111128311	GO:0006012, GO:0030246, GO:0047938,GO:0006012, GO:0016853, GO:0030246
LOC111129194	GO:0006012, GO:0016853, GO:0030246
LOC111131530	GO:0006012, GO:0016853, GO:0030246
LOC111131531	GO:0006012, GO:0016853, GO:0030246
LOC111135159	GO:0006012, GO:0016020, GO:0016853, GO:0030246,GO:0006012, GO:0016020, GO:0016853, GO:0030246,GO:0006012, GO:0016853, GO:0030246
LOC111128136	GO:0006012, GO:0016020, GO:0016853, GO:0030246
LOC111118200	GO:0006004, GO:0046922
LOC111130465	GO:0006004, GO:0046922
LOC111099221	GO:0005996, GO:0016853, GO:0048029
LOC111100570	GO:0005977,GO:0005977,GO:0005977
LOC111125157	GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170
LOC111129461	GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170,GO:0005977, GO:0008184, GO:0030170
LOC111105567	GO:0005977, GO:0008184, GO:0030170
LOC111108864	GO:0005977, GO:0008184, GO:0030170
LOC111108381	GO:0005975,GO:0005975,GO:0005975,GO:0005975,GO:0005975,GO:0005975
LOC111107682	GO:0005975,GO:0005975,GO:0005975,GO:0005975
LOC111120822	GO:0005975, GO:0097367, GO:1901135
LOC111133422	GO:0005975, GO:0050277
LOC111108377	GO:0005975, GO:0046872,GO:0005975, GO:0046872,GO:0005975, GO:0046872
LOC111102498	GO:0005975, GO:0031179
LOC111102607	GO:0005975, GO:0031179
LOC111116060	GO:0005975, GO:0031179
LOC111129951	GO:0005975, GO:0030246, GO:0090599,GO:0005975, GO:0030246, GO:0090599
LOC111110593	GO:0005975, GO:0030246, GO:0090599
LOC111107413	GO:0005975, GO:0016853, GO:0019262
LOC111130595	GO:0005975, GO:0016810,GO:0005975, GO:0016810
LOC111099193	GO:0005975, GO:0016810
LOC111128984	GO:0005975, GO:0016810
LOC111130320	GO:0005975, GO:0016810
LOC111130788	GO:0005975, GO:0016810
LOC111100248	GO:0005975, GO:0016757
LOC111120437	GO:0005975, GO:0016757
LOC111101743	GO:0005975, GO:0016301, GO:0016310, GO:0016773
LOC111100599	GO:0005975, GO:0016301, GO:0016310
LOC111122533	GO:0005975, GO:0016301, GO:0016310
LOC111129231	GO:0005975, GO:0016020,GO:0005975, GO:0016020,GO:0005975, GO:0016020,GO:0005975, GO:0016020,GO:0005975, GO:0016020
LOC111137818	GO:0005975, GO:0016020,GO:0005975, GO:0016020
LOC111123647	GO:0005975, GO:0016020,GO:0005975
LOC111120703	GO:0005975, GO:0016020, GO:0030246, GO:0090599,GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111099715	GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111099716	GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111099718	GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111119014	GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111119178	GO:0005975, GO:0016020, GO:0030246, GO:0090599
LOC111132159	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016757
LOC111101820	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111104545	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111118783	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111119793	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111119792	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111101197	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111119763	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111138396	GO:0005975, GO:0016020, GO:0016757,GO:0005975, GO:0016020, GO:0016757
LOC111100244	GO:0005975, GO:0016020, GO:0016757
LOC111103713	GO:0005975, GO:0016020, GO:0016757
LOC111104119	GO:0005975, GO:0016020, GO:0016757
LOC111104856	GO:0005975, GO:0016020, GO:0016757
LOC111114191	GO:0005975, GO:0016020, GO:0016757
LOC111116280	GO:0005975, GO:0016020, GO:0016757
LOC111116281	GO:0005975, GO:0016020, GO:0016757
LOC111116288	GO:0005975, GO:0016020, GO:0016757
LOC111117796	GO:0005975, GO:0016020, GO:0016757
LOC111125440	GO:0005975, GO:0016020, GO:0016757
LOC111131415	GO:0005975, GO:0016020, GO:0016757
LOC111123427	GO:0005975, GO:0016020
LOC111125414	GO:0005975, GO:0016020
LOC111125843	GO:0005975, GO:0016020
LOC111125917	GO:0005975, GO:0016020
LOC111126593	GO:0005975, GO:0016020
LOC111125814	GO:0005975, GO:0015925
LOC111135541	GO:0005975, GO:0015012, GO:0030210, GO:0047464
LOC111135825	GO:0005975, GO:0015012, GO:0016020, GO:0030210, GO:0047464,GO:0005975, GO:0015012, GO:0030210, GO:0047464
LOC111102789	GO:0005975, GO:0009331, GO:0042803, GO:0046168, GO:0047952, GO:0051287
LOC111111015	GO:0005975, GO:0009331, GO:0042803, GO:0046168, GO:0047952, GO:0051287
LOC111116740	GO:0005975, GO:0009331, GO:0042803, GO:0046168, GO:0047952, GO:0051287
LOC111106863	GO:0005975, GO:0008107, GO:0032580,GO:0005975, GO:0008107, GO:0032580
LOC111134347	GO:0005975, GO:0008107, GO:0032580,GO:0005975, GO:0008107, GO:0032580
LOC111134834	GO:0005975, GO:0008107, GO:0032580,GO:0005975, GO:0008107, GO:0032580
LOC111106526	GO:0005975, GO:0008107, GO:0032580
LOC111106977	GO:0005975, GO:0008107, GO:0032580
LOC111108056	GO:0005975, GO:0008107, GO:0032580
LOC111108149	GO:0005975, GO:0008107, GO:0032580
LOC111108539	GO:0005975, GO:0008107, GO:0032580
LOC111109325	GO:0005975, GO:0008107, GO:0032580
LOC111114790	GO:0005975, GO:0008107, GO:0032580
LOC111115005	GO:0005975, GO:0008107, GO:0032580
LOC111120678	GO:0005975, GO:0008107, GO:0032580
LOC111128195	GO:0005975, GO:0008107, GO:0032580
LOC111137720	GO:0005975, GO:0008107, GO:0032580
LOC111099222	GO:0005975, GO:0008061,GO:0005975, GO:0008061
LOC111125216	GO:0005975, GO:0008061, GO:0016020
LOC111118377	GO:0005975, GO:0008061
LOC111119841	GO:0005975, GO:0008061
LOC111119842	GO:0005975, GO:0008061
LOC111124157	GO:0005975, GO:0008061
LOC111104338	GO:0005975, GO:0006865, GO:0016020
LOC111125162	GO:0005975, GO:0006865, GO:0016020
LOC111130882	GO:0005975, GO:0006865, GO:0016020
LOC111133034	GO:0005975, GO:0006865, GO:0016020
LOC111138154	GO:0005975, GO:0006865, GO:0016020
LOC111123214	GO:0005975, GO:0006098, GO:0017057
LOC111125912	GO:0005975, GO:0006044, GO:0008448, GO:0046872
LOC111122746	GO:0005975, GO:0006044, GO:0008448
LOC111103406	GO:0005975
LOC111122986	GO:0005975
LOC111123082	GO:0005975
LOC111125139	GO:0005975
LOC111125646	GO:0005975
LOC111130680	GO:0005975
LOC111122907	GO:0005956, GO:0016301, GO:0016310, GO:0019887
LOC111133378	GO:0005929,GO:0005929,GO:0005929
LOC111108798	GO:0005929, GO:0060271
LOC111135335	GO:0005929, GO:0060271
LOC111120321	GO:0005929, GO:0035735
LOC111124663	GO:0005929, GO:0035721
LOC111125676	GO:0005929, GO:0035721
LOC111121925	GO:0005929, GO:0030992, GO:0042073, GO:0048487, GO:0060271
LOC111118887	GO:0005929, GO:0030992, GO:0042073
LOC111118432	GO:0005929, GO:0030030,GO:0005929, GO:0030030
LOC111118579	GO:0005929, GO:0030030,GO:0005929, GO:0030030
LOC111113390	GO:0005929, GO:0016020,GO:0005929, GO:0016020
LOC111130381	GO:0005929, GO:0016020,GO:0005929, GO:0016020
LOC111109839	GO:0005929, GO:0016020, GO:0030030
LOC111120616	GO:0005929, GO:0016020
LOC111123478	GO:0005929, GO:0016020
LOC111100645	GO:0005929, GO:0015631, GO:0030992, GO:0042073, GO:0060271
LOC111136136	GO:0005929
LOC111134886	GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0046872, GO:0110165,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872,GO:0005925, GO:0046872
LOC111122120	GO:0005923
LOC111129137	GO:0005912
LOC111130736	GO:0005912
LOC111118315	GO:0005905,GO:0005905,GO:0005905,GO:0005905,GO:0005905,GO:0005905,GO:0005905
LOC111134551	GO:0005905, GO:0006886, GO:0030121, GO:0035615,GO:0005905, GO:0006886, GO:0030121, GO:0035615,GO:0005905, GO:0006886, GO:0030121, GO:0035615,GO:0005905, GO:0006886, GO:0030121, GO:0035615
LOC111136896	GO:0005905, GO:0006886, GO:0006897, GO:0030131
LOC111102482	GO:0005892,GO:0005892
LOC111105629	GO:0005892,GO:0005892
LOC111132992	GO:0005892,GO:0005892
LOC111104334	GO:0005892
LOC111100630	GO:0005890, GO:0006813, GO:0006814
LOC111104668	GO:0005890, GO:0006813, GO:0006814
LOC111105215	GO:0005890, GO:0006813, GO:0006814
LOC111119235	GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886
LOC111119421	GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886
LOC111127584	GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886
LOC111134615	GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886
LOC111112466	GO:0005886,GO:0005886,GO:0005886
LOC111119478	GO:0005886,GO:0005886,GO:0005886
LOC111127601	GO:0005886,GO:0005886,GO:0005886
LOC111127605	GO:0005886,GO:0005886,GO:0005886
LOC111127606	GO:0005886,GO:0005886,GO:0005886
LOC111106610	GO:0005886,GO:0005886
LOC111119333	GO:0005886,GO:0005886
LOC111124609	GO:0005886,GO:0005886
LOC111127586	GO:0005886,GO:0005886
LOC111127951	GO:0005886,GO:0005886
LOC111129083	GO:0005886, GO:0098552
LOC111129173	GO:0005886, GO:0098552
LOC111104063	GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111100192	GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111125567	GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111125820	GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111100224	GO:0005886, GO:0046983,GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111100225	GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111101159	GO:0005886, GO:0046983,GO:0005886, GO:0046983
LOC111134431	GO:0005886, GO:0046983
LOC111103593	GO:0005886, GO:0042813
LOC111122594	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111122705	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111127139	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111132663	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111132828	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111132829	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111133770	GO:0005886, GO:0034632, GO:0038023,GO:0005886, GO:0034632, GO:0038023
LOC111102902	GO:0005886, GO:0034632, GO:0038023
LOC111127371	GO:0005886, GO:0034632, GO:0038023
LOC111133547	GO:0005886, GO:0034632, GO:0038023
LOC111122893	GO:0005886, GO:0032217,GO:0005886, GO:0032217
LOC111132837	GO:0005886, GO:0032217,GO:0005886, GO:0032217
LOC111125419	GO:0005886, GO:0032217
LOC111133005	GO:0005886, GO:0032217
LOC111135911	GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872,GO:0005886, GO:0030659, GO:0046872
LOC111136839	GO:0005886, GO:0030171,GO:0016020
LOC111108350	GO:0005886, GO:0030171,GO:0005886, GO:0030171
LOC111112448	GO:0005886, GO:0030171,GO:0005886, GO:0030171
LOC111119181	GO:0005886, GO:0030171,GO:0005886, GO:0030171
LOC111121278	GO:0005886, GO:0030171,GO:0005886, GO:0030171
LOC111108326	GO:0005886, GO:0030171
LOC111109086	GO:0005886, GO:0030171
LOC111119524	GO:0005886, GO:0030171
LOC111119780	GO:0005886, GO:0030171
LOC111127968	GO:0005886, GO:0030171
LOC111130457	GO:0005886, GO:0030171
LOC111135605	GO:0005886, GO:0030171
LOC111137015	GO:0005886, GO:0030171
LOC111124580	GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111125204	GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111119334	GO:0005886, GO:0022857,GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111120778	GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111120861	GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111126436	GO:0005886, GO:0022857,GO:0005886, GO:0022857
LOC111119753	GO:0005886, GO:0022857
LOC111119783	GO:0005886, GO:0022857
LOC111126525	GO:0005886, GO:0022857
LOC111138109	GO:0005886, GO:0020037
LOC111108439	GO:0005886, GO:0017154,GO:0005886, GO:0017154,GO:0005886, GO:0017154
LOC111106193	GO:0005886, GO:0017154
LOC111136847	GO:0005886, GO:0017147, GO:0030178
LOC111101103	GO:0005886, GO:0016907, GO:0045202
LOC111109931	GO:0005886, GO:0016907, GO:0045202
LOC111130996	GO:0005886, GO:0016907, GO:0045202
LOC111125404	GO:0005886, GO:0016485,GO:0005886, GO:0016485
LOC111137129	GO:0005886, GO:0015293
LOC111137763	GO:0005886, GO:0015293
LOC111138400	GO:0005886, GO:0015252,GO:0016020
LOC111136107	GO:0005886, GO:0015252,GO:0005886, GO:0015252,GO:0005886, GO:0015252
LOC111104653	GO:0005886, GO:0015252,GO:0005886, GO:0015252
LOC111108399	GO:0005886, GO:0015252,GO:0005886, GO:0015252
LOC111114896	GO:0005886, GO:0015252,GO:0005886, GO:0015252
LOC111118167	GO:0005886, GO:0015252,GO:0005886, GO:0015252
LOC111100138	GO:0005886, GO:0015252
LOC111101721	GO:0005886, GO:0015252
LOC111111853	GO:0005886, GO:0015252
LOC111112083	GO:0005886, GO:0015252
LOC111116734	GO:0005886, GO:0015252
LOC111117655	GO:0005886, GO:0015252
LOC111124775	GO:0005886, GO:0015252
LOC111124776	GO:0005886, GO:0015252
LOC111127319	GO:0005886, GO:0015252
LOC111127320	GO:0005886, GO:0015252
LOC111133063	GO:0005886, GO:0015252
LOC111133173	GO:0005886, GO:0015252
LOC111133498	GO:0005886, GO:0015252
LOC111133537	GO:0005886, GO:0015252
LOC111133628	GO:0005886, GO:0015252
LOC111134029	GO:0005886, GO:0015252
LOC111134032	GO:0005886, GO:0015252
LOC111135422	GO:0005886, GO:0015252
LOC111135423	GO:0005886, GO:0015252
LOC111137892	GO:0005886, GO:0015252
LOC111109429	GO:0005886, GO:0015098,GO:0005886, GO:0015098
LOC111129292	GO:0005886, GO:0015098
LOC111122889	GO:0005886, GO:0015054
LOC111122959	GO:0005886, GO:0015054
LOC111123800	GO:0005886, GO:0015054
LOC111124574	GO:0005886, GO:0015054
LOC111120005	GO:0005886, GO:0010756
LOC111120007	GO:0005886, GO:0010756
LOC111132965	GO:0005886, GO:0009966, GO:0062023
LOC111134769	GO:0005886, GO:0009966, GO:0062023
LOC111135180	GO:0005886, GO:0009190, GO:0016829, GO:0035556, GO:0061459
LOC111131673	GO:0005886, GO:0009168, GO:0016814, GO:0019239, GO:0060205, GO:0070161
LOC111133995	GO:0005886, GO:0008528,GO:0005886, GO:0008528,GO:0005886, GO:0008528,GO:0005886, GO:0008528,GO:0005886, GO:0008528
LOC111099099	GO:0005886, GO:0008528,GO:0005886, GO:0008528,GO:0005886, GO:0008528
LOC111110729	GO:0005886, GO:0008528,GO:0005886, GO:0008528
LOC111134139	GO:0005886, GO:0008528,GO:0005886, GO:0008528
LOC111137226	GO:0005886, GO:0008528,GO:0005886, GO:0008528
LOC111099116	GO:0005886, GO:0008528
LOC111099148	GO:0005886, GO:0008528
LOC111099794	GO:0005886, GO:0008528
LOC111101080	GO:0005886, GO:0008528
LOC111102619	GO:0005886, GO:0008528
LOC111102697	GO:0005886, GO:0008528
LOC111104471	GO:0005886, GO:0008528
LOC111109974	GO:0005886, GO:0008528
LOC111110127	GO:0005886, GO:0008528
LOC111114261	GO:0005886, GO:0008528
LOC111119199	GO:0005886, GO:0008528
LOC111119481	GO:0005886, GO:0008528
LOC111119595	GO:0005886, GO:0008528
LOC111121320	GO:0005886, GO:0008528
LOC111121449	GO:0005886, GO:0008528
LOC111122537	GO:0005886, GO:0008528
LOC111122789	GO:0005886, GO:0008528
LOC111123674	GO:0005886, GO:0008528
LOC111123677	GO:0005886, GO:0008528
LOC111123681	GO:0005886, GO:0008528
LOC111123889	GO:0005886, GO:0008528
LOC111124286	GO:0005886, GO:0008528
LOC111127557	GO:0005886, GO:0008528
LOC111128058	GO:0005886, GO:0008528
LOC111128363	GO:0005886, GO:0008528
LOC111128464	GO:0005886, GO:0008528
LOC111128685	GO:0005886, GO:0008528
LOC111129047	GO:0005886, GO:0008528
LOC111131229	GO:0005886, GO:0008528
LOC111131650	GO:0005886, GO:0008528
LOC111132417	GO:0005886, GO:0008528
LOC111132435	GO:0005886, GO:0008528
LOC111133681	GO:0005886, GO:0008528
LOC111133798	GO:0005886, GO:0008528
LOC111133848	GO:0005886, GO:0008528
LOC111134122	GO:0005886, GO:0008528
LOC111137071	GO:0005886, GO:0008528
LOC111137880	GO:0005886, GO:0008528
LOC111138485	GO:0005886, GO:0008528
LOC111126041	GO:0005886, GO:0008519
LOC111126679	GO:0005886, GO:0008519
LOC111127892	GO:0005886, GO:0008519
LOC111129522	GO:0005886, GO:0008519
LOC111131188	GO:0005886, GO:0008519
LOC111131425	GO:0005886, GO:0008519
LOC111131683	GO:0005886, GO:0008519
LOC111117995	GO:0005886, GO:0008270,GO:0005886, GO:0008270,GO:0008270
LOC111119109	GO:0005886, GO:0008188
LOC111119111	GO:0005886, GO:0008188
LOC111121622	GO:0005886, GO:0008188
LOC111118445	GO:0005886, GO:0007631, GO:0016499
LOC111118709	GO:0005886, GO:0007631, GO:0016499
LOC111099483	GO:0005886, GO:0007268, GO:0019900, GO:0031594, GO:0043005,GO:0005886, GO:0007268, GO:0019900, GO:0031594, GO:0043005,GO:0005886, GO:0007268, GO:0019900, GO:0031594, GO:0043005,GO:0007268, GO:0019900, GO:0031594, GO:0043005
LOC111120905	GO:0005886, GO:0007229
LOC111110868	GO:0005886, GO:0007213, GO:0016301, GO:0016310, GO:0043113, GO:0043236, GO:0045202
LOC111136947	GO:0005886, GO:0007155, GO:0007416, GO:0042043, GO:0045202,GO:0005886, GO:0007155, GO:0042043, GO:0045202,GO:0005886, GO:0007155, GO:0042043, GO:0045202,GO:0005886, GO:0007155, GO:0042043, GO:0045202,GO:0005886, GO:0007155, GO:0042043, GO:0045202
LOC111133399	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111136649	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111119988	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111120524	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111133560	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111115091	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111120006	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111123538	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111134784	GO:0005886, GO:0007155, GO:0007411,GO:0005886, GO:0007155, GO:0007411
LOC111099176	GO:0005886, GO:0007155, GO:0007411
LOC111113677	GO:0005886, GO:0007155, GO:0007411
LOC111114666	GO:0005886, GO:0007155, GO:0007411
LOC111114667	GO:0005886, GO:0007155, GO:0007411
LOC111115427	GO:0005886, GO:0007155, GO:0007411
LOC111115526	GO:0005886, GO:0007155, GO:0007411
LOC111121492	GO:0005886, GO:0007155, GO:0007411
LOC111123813	GO:0005886, GO:0007155, GO:0007411
LOC111124104	GO:0005886, GO:0007155, GO:0007411
LOC111124168	GO:0005886, GO:0007155, GO:0007411
LOC111127708	GO:0005886, GO:0007155, GO:0007411
LOC111129719	GO:0005886, GO:0007155, GO:0007411
LOC111132368	GO:0005886, GO:0007155, GO:0007411
LOC111132441	GO:0005886, GO:0007155, GO:0007411
LOC111133545	GO:0005886, GO:0007155, GO:0007411
LOC111116158	GO:0005886, GO:0007155, GO:0007229,GO:0005886, GO:0007155, GO:0007229
LOC111112951	GO:0005886, GO:0007155, GO:0007229, GO:0070161
LOC111112952	GO:0005886, GO:0007155, GO:0007229, GO:0070161
LOC111112953	GO:0005886, GO:0007155, GO:0007229, GO:0070161
LOC111112955	GO:0005886, GO:0007155, GO:0007229, GO:0070161
LOC111113326	GO:0005886, GO:0007155, GO:0007229, GO:0070161
LOC111135706	GO:0005886, GO:0006915, GO:0046872,GO:0005886, GO:0006915, GO:0046872
