"","x"
"20998","LOC111120364"
"20999","LOC111120365"
"21000","LOC111120366"
"21001","LOC111120367"
"21002","LOC111120368"
"21003","LOC111120369"
"21004","LOC111120370"
"21005","LOC111120371"
"21006","LOC111120372"
"21007","LOC111120373"
"21008","LOC111120374"
"21009","LOC111120375"
"21010","LOC111120376"
"21011","LOC111120377"
"21012","LOC111120378"
"21013","LOC111120379"
"21014","LOC111120380"
"21015","LOC111120381"
"21016","LOC111120382"
"21017","LOC111120383"
"21018","LOC111120384"
"21019","LOC111120385"
"21020","LOC111120386"
"21021","LOC111120387"
"21022","LOC111120388"
"21023","LOC111120389"
"21024","LOC111120390"
"21025","LOC111120391"
"21026","LOC111120392"
"21027","LOC111120393"
"21028","LOC111120394"
"21029","LOC111120395"
"21030","LOC111120396"
"21031","LOC111120397"
"21032","LOC111120398"
"21033","LOC111120399"
"21034","LOC111120400"
"21035","LOC111120401"
"21036","LOC111120402"
"21037","LOC111120403"
"21038","LOC111120404"
"21039","LOC111120405"
"21040","LOC111120406"
"21041","LOC111120407"
"21042","LOC111120408"
"21043","LOC111120409"
"21044","LOC111120410"
"21045","LOC111120411"
"21046","LOC111120412"
"21047","LOC111120413"
"21048","LOC111120414"
"21049","LOC111120415"
"21050","LOC111120416"
"21051","LOC111120417"
"21052","LOC111120418"
"21053","LOC111120419"
"21054","LOC111120420"
"21055","LOC111120421"
"21056","LOC111120422"
"21057","LOC111120423"
"21058","LOC111120424"
"21059","LOC111120425"
"21060","LOC111120426"
"21061","LOC111120427"
"21062","LOC111120428"
"21063","LOC111120429"
"21064","LOC111120430"
"21065","LOC111120431"
"21066","LOC111120432"
"21067","LOC111120433"
"21068","LOC111120434"
"21069","LOC111120435"
"21070","LOC111120436"
"21071","LOC111120437"
"21072","LOC111120438"
"21073","LOC111120439"
"21074","LOC111120440"
"21075","LOC111120441"
"21076","LOC111120442"
"21077","LOC111120443"
"21078","LOC111120444"
"21079","LOC111120445"
"21080","LOC111120446"
"21081","LOC111120447"
"21082","LOC111120448"
"21083","LOC111120449"
"21084","LOC111120450"
"21085","LOC111120451"
"21086","LOC111120452"
"21087","LOC111120453"
"21088","LOC111120454"
"21089","LOC111120455"
"21090","LOC111120456"
"21091","LOC111120457"
"21092","LOC111120458"
"21093","LOC111120459"
"21094","LOC111120460"
"21095","LOC111120461"
"21096","LOC111120462"
"21097","LOC111120463"
"21098","LOC111120464"
"21099","LOC111120465"
"21100","LOC111120466"
"21101","LOC111120467"
"21102","LOC111120468"
"21103","LOC111120469"
"21104","LOC111120470"
"21105","LOC111120471"
"21106","LOC111120472"
"21107","LOC111120473"
"21108","LOC111120474"
"21109","LOC111120475"
"21110","LOC111120476"
"21111","LOC111120477"
"21112","LOC111120478"
"21113","LOC111120479"
"21114","LOC111120480"
"21115","LOC111120481"
"21116","LOC111120482"
"21117","LOC111120483"
"21118","LOC111120484"
"21119","LOC111120485"
"21120","LOC111120486"
"21121","LOC111120487"
"21122","LOC111120488"
"21123","LOC111120489"
"21124","LOC111120490"
"21125","LOC111120491"
"21126","LOC111120492"
"21127","LOC111120493"
"21128","LOC111120494"
"21129","LOC111120495"
"21130","LOC111120496"
"21131","LOC111120497"
"21132","LOC111120498"
"21133","LOC111120499"
"21134","LOC111120500"
"21135","LOC111120501"
"21136","LOC111120502"
"21137","LOC111120503"
"21138","LOC111120504"
"21139","LOC111120505"
"21140","LOC111120506"
"21141","LOC111120507"
"21142","LOC111120508"
"21143","LOC111120509"
"21144","LOC111120510"
"21145","LOC111120511"
"21146","LOC111120512"
"21147","LOC111120513"
"21148","LOC111120514"
"21149","LOC111120515"
"21150","LOC111120516"
"21151","LOC111120517"
"21152","LOC111120518"
"21153","LOC111120519"
"21154","LOC111120520"
"21155","LOC111120521"
"21156","LOC111120522"
"21157","LOC111120523"
"21158","LOC111120524"
"21159","LOC111120525"
"21160","LOC111120526"
"21161","LOC111120527"
"21162","LOC111120528"
"21163","LOC111120529"
"21164","LOC111120530"
"21165","LOC111120531"
"21166","LOC111120532"
"21167","LOC111120533"
"21168","LOC111120534"
"21169","LOC111120535"
"21170","LOC111120536"
"21171","LOC111120537"
"21172","LOC111120538"
"21173","LOC111120539"
"21174","LOC111120540"
"21175","LOC111120541"
"21176","LOC111120542"
"21177","LOC111120543"
"21178","LOC111120544"
"21179","LOC111120545"
"21180","LOC111120546"
"21181","LOC111120547"
"21182","LOC111120548"
"21183","LOC111120549"
"21184","LOC111120550"
"21185","LOC111120551"
"21186","LOC111120552"
"21187","LOC111120553"
"21188","LOC111120554"
"21189","LOC111120555"
"21190","LOC111120556"
"21191","LOC111120557"
"21192","LOC111120558"
"21193","LOC111120559"
"21194","LOC111120560"
"21195","LOC111120561"
"21196","LOC111120562"
"21197","LOC111120563"
"21198","LOC111120564"
"21199","LOC111120565"
"21200","LOC111120566"
"21201","LOC111120567"
"21202","LOC111120568"
"21203","LOC111120569"
"21204","LOC111120570"
"21205","LOC111120571"
"21206","LOC111120572"
"21207","LOC111120573"
"21208","LOC111120574"
"21209","LOC111120575"
"21210","LOC111120576"
"21211","LOC111120577"
"21212","LOC111120578"
"21213","LOC111120579"
"21214","LOC111120580"
"21215","LOC111120581"
"21216","LOC111120582"
"21217","LOC111120583"
"21218","LOC111120584"
"21219","LOC111120585"
"21220","LOC111120586"
"21221","LOC111120587"
"21222","LOC111120588"
"21223","LOC111120589"
"21224","LOC111120590"
"21225","LOC111120591"
"21226","LOC111120592"
"21227","LOC111120593"
"21228","LOC111120594"
"21229","LOC111120595"
"21230","LOC111120596"
"21231","LOC111120597"
"21232","LOC111120598"
"21233","LOC111120599"
"21234","LOC111120600"
"21235","LOC111120601"
"21236","LOC111120602"
"21237","LOC111120603"
"21238","LOC111120604"
"21239","LOC111120605"
"21240","LOC111120606"
"21241","LOC111120607"
"21242","LOC111120608"
"21243","LOC111120609"
"21244","LOC111120610"
"21245","LOC111120611"
"21246","LOC111120612"
"21247","LOC111120613"
"21248","LOC111120614"
"21249","LOC111120615"
"21250","LOC111120616"
"21251","LOC111120617"
"21252","LOC111120618"
"21253","LOC111120619"
"21254","LOC111120620"
"21255","LOC111120621"
"21256","LOC111120622"
"21257","LOC111120623"
"21258","LOC111120624"
"21259","LOC111120625"
"21260","LOC111120626"
"21261","LOC111120627"
"21262","LOC111120628"
"21263","LOC111120629"
"21264","LOC111120630"
"21265","LOC111120631"
"21266","LOC111120632"
"21267","LOC111120633"
"21268","LOC111120634"
"21269","LOC111120635"
"21270","LOC111120636"
"21271","LOC111120637"
"21272","LOC111120638"
"21273","LOC111120639"
"21274","LOC111120640"
"21275","LOC111120641"
"21276","LOC111120642"
"21277","LOC111120643"
"21278","LOC111120644"
"21279","LOC111120645"
"21280","LOC111120646"
"21281","LOC111120647"
"21282","LOC111120648"
"21283","LOC111120649"
"21284","LOC111120650"
"21285","LOC111120651"
"21286","LOC111120652"
"21287","LOC111120653"
"21288","LOC111120654"
"21289","LOC111120655"
"21290","LOC111120656"
"21291","LOC111120657"
"21292","LOC111120658"
"21293","LOC111120659"
"21294","LOC111120660"
"21295","LOC111120661"
"21296","LOC111120662"
"21297","LOC111120663"
"21298","LOC111120664"
"21299","LOC111120665"
"21300","LOC111120666"
"21301","LOC111120667"
"21302","LOC111120668"
"21303","LOC111120669"
"21304","LOC111120670"
"21305","LOC111120671"
"21306","LOC111120672"
"21307","LOC111120673"
"21308","LOC111120674"
"21309","LOC111120675"
"21310","LOC111120676"
"21311","LOC111120677"
"21312","LOC111120678"
"21313","LOC111120679"
"21314","LOC111120680"
"21315","LOC111120681"
"21316","LOC111120682"
"21317","LOC111120683"
"21318","LOC111120684"
"21319","LOC111120685"
"21320","LOC111120686"
"21321","LOC111120687"
"21322","LOC111120688"
"21323","LOC111120689"
"21324","LOC111120690"
"21325","LOC111120691"
"21326","LOC111120692"
"21327","LOC111120693"
"21328","LOC111120694"
"21329","LOC111120695"
"21330","LOC111120696"
"21331","LOC111120697"
"21332","LOC111120698"
"21333","LOC111120699"
"21334","LOC111120700"
"21335","LOC111120701"
"21336","LOC111120702"
"21337","LOC111120703"
"21338","LOC111120704"
"21339","LOC111120705"
"21340","LOC111120706"
"21341","LOC111120707"
"21342","LOC111120708"
"21343","LOC111120709"
"21344","LOC111120710"
"21345","LOC111120711"
"21346","LOC111120712"
"21347","LOC111120713"
"21348","LOC111120714"
"21349","LOC111120715"
"21350","LOC111120716"
"21351","LOC111120717"
"21352","LOC111120718"
"21353","LOC111120719"
"21354","LOC111120720"
"21355","LOC111120721"
"21356","LOC111120722"
"21357","LOC111120723"
"21358","LOC111120724"
"21359","LOC111120725"
"21360","LOC111120726"
"21361","LOC111120727"
"21362","LOC111120728"
"21363","LOC111120729"
"21364","LOC111120730"
"21365","LOC111120731"
"21366","LOC111120732"
"21367","LOC111120733"
"21368","LOC111120734"
"21369","LOC111120735"
"21370","LOC111120736"
"21371","LOC111120737"
"21372","LOC111120738"
"21373","LOC111120739"
"21374","LOC111120740"
"21375","LOC111120741"
"21376","LOC111120742"
"21377","LOC111120743"
"21378","LOC111120744"
"21379","LOC111120745"
"21380","LOC111120746"
"21381","LOC111120747"
"21382","LOC111120748"
"21383","LOC111120749"
"21384","LOC111120750"
"21385","LOC111120751"
"21386","LOC111120752"
"21387","LOC111120753"
"21388","LOC111120754"
"21389","LOC111120755"
"21390","LOC111120756"
"21391","LOC111120757"
"21392","LOC111120758"
"21393","LOC111120759"
"21394","LOC111120760"
"21395","LOC111120761"
"21396","LOC111120762"
"21397","LOC111120763"
"21398","LOC111120764"
"21399","LOC111120765"
"21400","LOC111120766"
"21401","LOC111120767"
"21402","LOC111120768"
"21403","LOC111120769"
"21404","LOC111120770"
"21405","LOC111120771"
"21406","LOC111120772"
"21407","LOC111120773"
"21408","LOC111120774"
"21409","LOC111120775"
"21410","LOC111120776"
"21411","LOC111120777"
"21412","LOC111120778"
"21413","LOC111120779"
"21414","LOC111120780"
"21415","LOC111120781"
"21416","LOC111120782"
"21417","LOC111120783"
"21418","LOC111120784"
"21419","LOC111120785"
"21420","LOC111120786"
"21421","LOC111120787"
"21422","LOC111120788"
"21423","LOC111120789"
"21424","LOC111120790"
"21425","LOC111120791"
"21426","LOC111120792"
"21427","LOC111120793"
"21428","LOC111120794"
"21429","LOC111120795"
"21430","LOC111120796"
"21431","LOC111120797"
"21432","LOC111120798"
"21433","LOC111120799"
"21434","LOC111120800"
"21435","LOC111120801"
"21436","LOC111120802"
"21437","LOC111120803"
"21438","LOC111120804"
"21439","LOC111120805"
"21440","LOC111120806"
"21441","LOC111120807"
"21442","LOC111120808"
"21443","LOC111120809"
"21444","LOC111120810"
"21445","LOC111120811"
"21446","LOC111120812"
"21447","LOC111120813"
"21448","LOC111120814"
"21449","LOC111120815"
"21450","LOC111120816"
"21451","LOC111120817"
"21452","LOC111120818"
"21453","LOC111120819"
"21454","LOC111120820"
"21455","LOC111120821"
"21456","LOC111120822"
"21457","LOC111120823"
"21458","LOC111120824"
"21459","LOC111120825"
"21460","LOC111120826"
"21461","LOC111120827"
"21462","LOC111120828"
"21463","LOC111120829"
"21464","LOC111120830"
"21465","LOC111120831"
"21466","LOC111120832"
"21467","LOC111120833"
"21468","LOC111120834"
"21469","LOC111120835"
"21470","LOC111120836"
"21471","LOC111120837"
"21472","LOC111120838"
"21473","LOC111120839"
"21474","LOC111120840"
"21475","LOC111120841"
"21476","LOC111120842"
"21477","LOC111120843"
"21478","LOC111120844"
"21479","LOC111120845"
"21480","LOC111120846"
"21481","LOC111120847"
"21482","LOC111120848"
"21483","LOC111120849"
"21484","LOC111120850"
"21485","LOC111120851"
"21486","LOC111120852"
"21487","LOC111120853"
"21488","LOC111120854"
"21489","LOC111120855"
"21490","LOC111120856"
"21491","LOC111120857"
"21492","LOC111120858"
"21493","LOC111120859"
"21494","LOC111120860"
"21495","LOC111120861"
"21496","LOC111120862"
"21497","LOC111120863"
"21498","LOC111120864"
"21499","LOC111120865"
"21500","LOC111120866"
"21501","LOC111120867"
"21502","LOC111120868"
"21503","LOC111120869"
"21504","LOC111120870"
"21505","LOC111120871"
"21506","LOC111120872"
"21507","LOC111120873"
"21508","LOC111120874"
"21509","LOC111120875"
"21510","LOC111120876"
"21511","LOC111120877"
"21512","LOC111120878"
"21513","LOC111120879"
"21514","LOC111120880"
"21515","LOC111120881"
"21516","LOC111120882"
"21517","LOC111120883"
"21518","LOC111120884"
"21519","LOC111120885"
"21520","LOC111120886"
"21521","LOC111120887"
"21522","LOC111120888"
"21523","LOC111120889"
"21524","LOC111120890"
"21525","LOC111120891"
"21526","LOC111120892"
"21527","LOC111120893"
"21528","LOC111120894"
"21529","LOC111120895"
"21530","LOC111120896"
"21531","LOC111120897"
"21532","LOC111120898"
"21533","LOC111120899"
"21534","LOC111120900"
"21535","LOC111120901"
"21536","LOC111120902"
"21537","LOC111120903"
"21538","LOC111120904"
"21539","LOC111120905"
"21540","LOC111120906"
"21541","LOC111120907"
"21542","LOC111120908"
"21543","LOC111120909"
"21544","LOC111120910"
"21545","LOC111120911"
"21546","LOC111120912"
"21547","LOC111120913"
"21548","LOC111120914"
"21549","LOC111120915"
"21550","LOC111120916"
"21551","LOC111120917"
"21552","LOC111120918"
"21553","LOC111120919"
"21554","LOC111120920"
"21555","LOC111120921"
"21556","LOC111120922"
"21557","LOC111120923"
"21558","LOC111120924"
"21559","LOC111120925"
"21560","LOC111120926"
"21561","LOC111120927"
"21562","LOC111120928"
"21563","LOC111120929"
"21564","LOC111120930"
"21565","LOC111120931"
"21566","LOC111120932"
"21567","LOC111120933"
"21568","LOC111120934"
"21569","LOC111120935"
"21570","LOC111120936"
"21571","LOC111120937"
"21572","LOC111120938"
"21573","LOC111120939"
"21574","LOC111120940"
"21575","LOC111120941"
"21576","LOC111120942"
"21577","LOC111120943"
"21578","LOC111120944"
"21579","LOC111120945"
"21580","LOC111120946"
"21581","LOC111120947"
"21582","LOC111120948"
"21583","LOC111120949"
"21584","LOC111120950"
"21585","LOC111120951"
"21586","LOC111120952"
"21587","LOC111120953"
"21588","LOC111120954"
"21589","LOC111120955"
"21590","LOC111120956"
"21591","LOC111120957"
"21592","LOC111120958"
"21593","LOC111120959"
"21594","LOC111120960"
"21595","LOC111120961"
"21596","LOC111120962"
"21597","LOC111120963"
"21598","LOC111120964"
"21599","LOC111120965"
"21600","LOC111120966"
"21601","LOC111120967"
"21602","LOC111120968"
"21603","LOC111120969"
"21604","LOC111120970"
"21605","LOC111120971"
"21606","LOC111120972"
"21607","LOC111120973"
"21608","LOC111120974"
"21609","LOC111120975"
"21610","LOC111120976"
"21611","LOC111120977"
"21612","LOC111120978"
"21613","LOC111120979"
"21614","LOC111120980"
"21615","LOC111120981"
"21616","LOC111120982"
"21617","LOC111120983"
"21618","LOC111120984"
"21619","LOC111120985"
"21620","LOC111120986"
"21621","LOC111120987"
"21622","LOC111120988"
"21623","LOC111120989"
"21624","LOC111120990"
"21625","LOC111120991"
"21626","LOC111120992"
"21627","LOC111120993"
"21628","LOC111120994"
"21629","LOC111120995"
"21630","LOC111120996"
"21631","LOC111120997"
"21632","LOC111120998"
"21633","LOC111120999"
"21634","LOC111121000"
"21635","LOC111121001"
"21636","LOC111121002"
"21637","LOC111121003"
"21638","LOC111121004"
"21639","LOC111121005"
"21640","LOC111121006"
"21641","LOC111121007"
"21642","LOC111121008"
"21643","LOC111121009"
"21644","LOC111121010"
"21645","LOC111121011"
"21646","LOC111121012"
"21647","LOC111121013"
"21648","LOC111121014"
"21649","LOC111121015"
"21650","LOC111121016"
"21651","LOC111121017"
"21652","LOC111121018"
"21653","LOC111121019"
"21654","LOC111121020"
"21655","LOC111121021"
"21656","LOC111121022"
"21657","LOC111121023"
"21658","LOC111121024"
"21659","LOC111121025"
"21660","LOC111121026"
"21661","LOC111121027"
"21662","LOC111121028"
"21663","LOC111121029"
"21664","LOC111121030"
"21665","LOC111121031"
"21666","LOC111121032"
"21667","LOC111121033"
"21668","LOC111121034"
"21669","LOC111121035"
"21670","LOC111121036"
"21671","LOC111121037"
"21672","LOC111121038"
"21673","LOC111121039"
"21674","LOC111121040"
"21675","LOC111121041"
"21676","LOC111121042"
"21677","LOC111121043"
"21678","LOC111121044"
"21679","LOC111121045"
"21680","LOC111121046"
"21681","LOC111121047"
"21682","LOC111121048"
"21683","LOC111121049"
"21684","LOC111121050"
"21685","LOC111121051"
"21686","LOC111121052"
"21687","LOC111121053"
"21688","LOC111121054"
"21689","LOC111121055"
"21690","LOC111121056"
"21691","LOC111121057"
"21692","LOC111121058"
"21693","LOC111121059"
"21694","LOC111121060"
"21695","LOC111121061"
"21696","LOC111121062"
"21697","LOC111121063"
"21698","LOC111121064"
"21699","LOC111121065"
"21700","LOC111121066"
"21701","LOC111121067"
"21702","LOC111121068"
"21703","LOC111121069"
"21704","LOC111121070"
"21705","LOC111121071"
"21706","LOC111121072"
"21707","LOC111121073"
"21708","LOC111121074"
"21709","LOC111121075"
"21710","LOC111121076"
"21711","LOC111121077"
"21712","LOC111121078"
"21713","LOC111121079"
"21714","LOC111121080"
"21715","LOC111121081"
"21716","LOC111121082"
"21717","LOC111121083"
"21718","LOC111121084"
"21719","LOC111121085"
"21720","LOC111121086"
"21721","LOC111121087"
"21722","LOC111121088"
"21723","LOC111121089"
"21724","LOC111121090"
"21725","LOC111121091"
"21726","LOC111121092"
"21727","LOC111121093"
"21728","LOC111121094"
"21729","LOC111121095"
"21730","LOC111121096"
"21731","LOC111121097"
"21732","LOC111121098"
"21733","LOC111121099"
"21734","LOC111121100"
"21735","LOC111121101"
"21736","LOC111121102"
"21737","LOC111121103"
"21738","LOC111121104"
"21739","LOC111121105"
"21740","LOC111121106"
"21741","LOC111121107"
"21742","LOC111121108"
"21743","LOC111121109"
"21744","LOC111121110"
"21745","LOC111121111"
"21746","LOC111121112"
"21747","LOC111121113"
"21748","LOC111121114"
"21749","LOC111121115"
"21750","LOC111121116"
"21751","LOC111121117"
"21752","LOC111121118"
"21753","LOC111121119"
"21754","LOC111121120"
"21755","LOC111121121"
"21756","LOC111121122"
"21757","LOC111121123"
"21758","LOC111121124"
"21759","LOC111121125"
"21760","LOC111121126"
"21761","LOC111121127"
"21762","LOC111121128"
"21763","LOC111121129"
"21764","LOC111121130"
"21765","LOC111121131"
"21766","LOC111121132"
"21767","LOC111121133"
"21768","LOC111121134"
"21769","LOC111121135"
"21770","LOC111121136"
"21771","LOC111121137"
"21772","LOC111121138"
"21773","LOC111121139"
"21774","LOC111121140"
"21775","LOC111121141"
"21776","LOC111121142"
"21777","LOC111121143"
"21778","LOC111121144"
"21779","LOC111121145"
"21780","LOC111121146"
"21781","LOC111121147"
"21782","LOC111121148"
"21783","LOC111121149"
"21784","LOC111121150"
"21785","LOC111121151"
"21786","LOC111121152"
"21787","LOC111121153"
"21788","LOC111121154"
