"","WBB-WBV-W69","WBG-BBB-W56","WBG-WBG-W44","WBO-BBR-W03","WBO-WBV-W64","WBR-BBY-W25","WBV-WBO-W23","WBV-WBR-W12","WBY-BBV-W65","WBY-BBY-W30","WPB-BPG-G45","WPO-BPO-G16","WPO-BPY-G28","WPR-BPY-G25","WPV-BPR-G11"
"LOC111110588",0,0,0,0,1,0,5,0,0,0,0,0,1,0,0
"LOC111105753",0,0,0,0,0,0,0,0,1,7,1,1,0,0,0
"LOC111108274",6,0,0,1,0,2,0,0,2,0,2,3,0,2,0
"LOC111107747",0,0,0,0,2,0,0,0,8,0,0,0,0,0,0
"LOC111108222",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"LOC111105936",39,27,5,3,26,4,5,5,26,16,45,14,2,8,122
"LOC111105899",1,0,0,0,0,0,0,0,0,1,5,0,0,0,0
"LOC111109308",1,0,0,0,1,0,0,1,1,0,1,0,0,2,0
"LOC111105973",5,8,0,0,5,2,0,0,5,3,1,1,0,2,0
"LOC111105900",2,0,0,0,4,0,0,0,0,0,0,0,0,3,0
"LOC111105944",3,2,1,0,1,4,2,0,4,0,4,0,0,2,0
"LOC111105929",1,0,0,0,2,0,1,0,2,2,0,2,0,0,0
"LOC111105984",0,0,0,0,0,1,0,0,4,0,2,0,0,0,0
"LOC111105967",0,0,0,0,0,1,0,0,0,4,3,0,0,0,0
"LOC111105923",12,0,0,0,4,0,1,0,8,3,1,5,1,1,0
"LOC111105932",1,0,0,1,0,1,0,0,0,0,3,0,0,0,0
"LOC111105942",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111105989",1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"LOC111105937",0,1,0,0,1,0,0,0,0,3,0,0,0,0,0
"LOC111105954",6,3,1,0,5,6,0,0,4,8,2,3,0,13,0
"LOC111109569",0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
"LOC111108478",11,22,1,1,5,0,2,0,3,9,3,0,0,2,0
"LOC111106449",6,2,1,1,8,1,2,3,0,6,1,5,0,9,0
"LOC111106874",5,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"LOC111109643",2,3,1,1,4,3,1,0,3,1,5,0,0,2,0
"LOC111106149",3,0,0,0,1,0,2,0,0,1,0,2,0,2,0
"LOC111108376",0,0,0,0,1,0,0,0,0,6,4,0,0,0,0
"LOC111106158",2,12,0,0,1,0,12,1,0,7,1,7,0,3,0
"LOC111108486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111110049",0,0,0,0,2,0,0,0,1,0,1,0,0,0,0
"LOC111109330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111106960",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111106938",1,2,0,0,2,0,2,0,4,1,0,4,0,0,0
"LOC111109333",0,17,0,0,0,1,7,0,1,2,0,0,2,0,0
"LOC111108429",0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
"LOC111107843",0,0,3,0,0,0,0,0,9,0,0,8,0,0,0
"LOC111110087",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"LOC111109342",18,0,0,0,0,0,0,0,8,0,0,3,0,0,0
"LOC111108412",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111106083",20,9,0,1,4,2,4,0,9,6,3,1,1,7,0
"LOC111108534",0,0,0,0,2,0,0,1,0,1,6,1,0,0,0
"LOC111108364",0,0,0,0,8,0,0,0,0,0,1,0,0,0,0
"LOC111107767",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111110502",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111110500",1,14,1,0,5,0,3,1,2,2,1,1,0,1,0
"LOC111105827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111106128",35,0,1,1,8,1,0,0,6,0,1,4,0,0,0
"LOC111109861",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"LOC111108757",3,0,0,0,2,0,0,0,1,0,0,3,0,0,0
"LOC111109428",0,0,0,0,6,1,0,0,0,2,1,0,0,0,0
"LOC111106709",2,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"LOC111109359",1,3,0,0,1,0,2,0,1,0,3,1,1,0,0
"LOC111110393",1,3,0,0,6,0,0,0,1,0,3,1,0,2,0
"LOC111109838",0,4,0,0,3,0,2,0,0,0,2,0,0,0,0
"LOC111107995",2,0,0,0,0,0,2,0,5,0,0,0,0,0,0
"LOC111108313",0,1,1,0,0,0,0,0,0,2,0,0,0,1,0
"LOC111108238",260,215,38,21,184,70,73,29,131,97,86,58,12,168,79
"LOC111106072",0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"LOC111106331",7,13,0,0,9,0,0,1,0,0,1,1,0,2,0
"LOC111110181",3,2,0,0,0,0,2,0,2,0,0,0,0,2,0
"LOC111110081",1,6,0,1,1,0,0,0,2,0,3,2,0,0,0
"LOC111109534",33,0,0,0,12,0,0,0,0,1,0,0,0,0,0
"LOC111106917",1,0,0,0,1,0,0,0,0,1,4,0,0,0,0
"LOC111109529",8,10,1,0,5,2,0,1,6,1,1,2,0,0,0
"LOC111107246",0,5,0,0,1,4,0,0,5,2,0,0,1,6,0
"LOC111107249",7,4,1,0,7,0,1,2,9,6,1,2,1,3,1
"LOC111109365",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC111109366",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC111108509",4,4,0,0,5,1,0,0,1,1,0,0,0,0,0
"LOC111106951",0,3,0,0,5,0,7,1,5,6,0,0,0,0,0
"LOC111110539",0,0,0,0,2,0,2,0,0,18,3,0,0,1,0
"LOC111108778",2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"LOC111110255",10,0,0,0,7,0,7,0,2,1,2,3,1,1,0
"LOC111106506",227,210,51,20,169,78,74,19,205,101,97,59,124,144,8
"LOC111110417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111107967",1,3,0,1,0,0,2,0,0,0,4,1,0,0,0
"LOC111108694",3,6,0,0,0,1,1,0,12,0,5,0,0,21,0
"LOC111109387",2,0,0,0,1,0,0,0,0,0,1,0,0,2,0
"LOC111109389",4,5,1,0,0,1,1,0,0,3,0,0,0,2,0
"LOC111109390",0,15,2,0,1,2,3,2,17,5,2,3,1,0,0
"LOC111105887",0,3,2,0,8,1,0,0,3,0,2,0,1,0,0
"LOC111108787",0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"LOC111109391",0,0,0,0,2,0,0,0,0,0,3,0,0,6,0
"LOC111109656",0,0,1,0,4,0,1,0,4,0,0,0,0,5,0
"LOC111109393",15,2,4,2,31,7,0,2,5,0,4,1,0,0,0
"LOC111107856",107,120,29,10,83,68,60,10,105,111,58,34,8,16,113
"LOC111114494",1,0,0,0,11,1,0,0,0,13,2,0,0,0,0
"LOC111111917",1,3,1,0,5,0,1,0,20,2,2,1,0,1,0
"LOC111115463",4,8,4,0,3,2,2,0,4,0,3,0,0,1,0
"LOC111111866",22,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"LOC111115132",1,0,0,0,0,0,0,0,1,3,2,0,0,0,0
"LOC111111172",3,0,1,0,1,1,0,2,3,0,2,0,0,8,0
"LOC111112327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111115386",0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
"LOC111114889",8,3,1,0,5,1,0,0,5,3,5,0,0,3,0
"LOC111115202",0,3,0,0,3,0,4,1,1,0,1,0,0,3,0
"LOC111110983",4,3,4,0,4,0,3,1,0,0,0,2,0,9,0
"LOC111115914",4,5,0,0,10,0,1,0,8,5,0,0,0,5,0
"LOC111115915",0,1,0,0,4,0,3,0,0,0,0,0,0,0,0
"LOC111114610",1,0,0,3,0,2,0,0,1,1,2,0,0,0,0
"LOC111110866",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"LOC111110874",2,12,3,0,8,2,1,3,7,2,1,0,0,2,1
"LOC111111648",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"LOC111115186",2,1,0,1,2,1,0,0,0,0,3,0,0,2,0
"LOC111112392",0,2,0,0,0,0,0,2,4,0,1,0,0,0,0
"LOC111116029",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"LOC111110896",1,3,0,0,4,1,0,0,5,3,1,1,0,0,1
"LOC111115910",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOC111112426",0,1,0,1,1,2,0,0,1,0,0,0,0,1,0
"LOC111112088",0,3,0,0,0,8,1,0,2,3,2,0,0,1,0
"LOC111112427",0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
"LOC111110947",0,3,1,0,12,0,0,0,6,1,4,0,0,0,0
"LOC111115044",10,1,0,0,3,0,0,1,2,2,2,0,0,3,0
"LOC111111802",1,3,1,0,1,0,0,0,0,1,0,4,1,1,0
"LOC111112429",2,2,0,1,4,7,1,0,2,1,1,0,8,1,0
"LOC111112431",0,5,1,0,0,3,1,0,2,9,10,2,0,1,0
"LOC111115455",0,0,0,0,2,3,0,0,4,4,0,2,3,5,0
"LOC111112436",5,10,0,0,21,1,4,0,10,2,4,3,0,6,0
"LOC111112437",7,10,0,1,5,2,0,0,6,0,3,1,0,1,0
"LOC111112198",5,8,2,0,5,2,1,1,3,1,4,2,1,4,0
"LOC111114488",3,3,0,1,2,1,0,0,1,2,0,0,0,2,0
"LOC111115707",3,1,0,1,4,0,0,0,2,1,1,0,0,2,0
"LOC111113126",1,1,0,0,1,1,0,0,0,2,1,0,0,0,0
"LOC111113157",0,4,1,0,6,0,0,0,5,0,0,0,0,0,0
"LOC111112484",1,2,0,1,6,1,2,1,2,0,3,1,1,13,0
"LOC111112486",0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"LOC111115823",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"LOC111114854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111112549",4,3,0,0,6,4,1,3,11,2,2,2,1,5,1
"LOC111112680",5,4,6,1,4,1,0,0,6,5,4,3,1,1,0
"LOC111112598",6,0,0,0,0,0,1,0,7,2,0,1,0,0,0
"LOC111112611",1,0,0,0,10,0,0,0,0,0,0,0,0,9,0
"LOC111111581",7,5,1,2,0,0,0,0,4,0,1,0,22,0,0
"LOC111111439",8,4,2,0,5,2,1,1,6,2,9,3,58,1,0
"LOC111111994",0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
"LOC111112740",2,1,0,0,11,0,1,0,0,0,1,0,0,1,0
"LOC111112330",1,0,1,0,1,0,0,0,0,1,0,1,0,4,0
"LOC111112804",0,1,1,0,27,0,0,0,3,2,0,0,0,0,0
"LOC111112805",0,1,0,0,4,1,0,0,0,1,0,0,0,0,0
"LOC111115830",5,4,1,0,0,0,2,1,3,6,0,0,0,1,0
"LOC111111395",3,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"LOC111113468",0,3,0,0,0,0,1,0,2,0,2,0,0,0,0
"LOC111112834",1,1,0,0,1,0,0,0,2,0,1,1,0,0,0
"LOC111112818",4,3,1,0,2,1,1,0,1,1,2,1,0,3,0
"LOC111113307",2,1,0,0,1,0,0,0,0,0,1,3,0,0,0
"LOC111110975",27,1,0,1,1,0,1,0,0,1,0,0,0,3,0
"LOC111114747",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"LOC111114745",4,1,1,0,3,1,1,0,6,0,2,0,0,0,0
"LOC111114728",5,5,1,0,6,1,0,0,2,5,1,0,0,4,0
"LOC111111062",2,7,1,0,2,2,0,0,1,1,0,1,0,3,0
"LOC111112389",2,4,2,1,2,0,1,0,1,1,2,0,0,1,0
"LOC111113521",1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
"LOC111113522",6,3,0,0,0,0,0,0,15,5,4,2,0,0,0
"LOC111115495",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"LOC111115177",20,0,0,3,0,0,0,0,0,0,0,4,0,0,0
"LOC111112637",4,6,0,0,6,0,4,1,1,5,2,4,0,0,0
"LOC111110738",3,3,2,1,6,5,11,0,0,4,2,0,0,2,0
"LOC111113542",0,11,0,0,0,0,0,0,0,2,0,0,0,0,0
"LOC111111230",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"LOC111113547",0,0,0,0,3,0,1,0,1,0,0,0,0,0,0
"LOC111111239",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111111224",0,0,0,0,0,0,1,0,2,0,0,0,2,0,0
"LOC111113548",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"LOC111115990",9,3,0,0,0,0,0,2,2,0,0,0,1,5,0
"LOC111111630",6,4,0,0,7,0,0,0,1,0,1,0,0,8,0
"LOC111111864",0,0,0,0,0,2,0,0,12,0,0,0,0,1,0
"LOC111112202",0,17,1,0,0,0,5,0,0,0,0,0,0,0,0
"LOC111112203",0,0,1,0,0,4,0,0,6,0,0,0,0,0,0
"LOC111113553",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111114582",0,14,0,0,6,0,0,0,25,7,1,0,0,0,1
"LOC111115904",0,0,0,0,0,1,0,0,0,0,0,0,0,8,0
"LOC111113571",1,1,1,0,2,0,0,0,0,1,1,0,0,2,0
"LOC111113572",5,2,0,0,4,0,3,0,7,0,2,2,0,0,0
"LOC111113576",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC111114578",0,6,0,0,12,0,0,0,20,9,3,0,0,1,2
"LOC111110860",1,0,0,0,2,0,0,0,5,0,4,0,0,0,0
"LOC111115461",1,0,0,0,3,0,0,0,0,0,1,20,0,0,0
"LOC111115987",1,4,1,0,6,0,1,0,5,1,0,2,0,0,0
"LOC111115129",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"LOC111111456",4,3,0,1,0,1,0,1,10,0,0,4,1,11,0
"LOC111112476",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"LOC111112477",5,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"LOC111112479",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111112478",0,0,0,0,0,0,2,2,3,0,1,0,0,0,1
"LOC111111616",0,2,0,0,1,0,0,0,18,12,2,0,0,0,0
"LOC111111618",4,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"LOC111112130",0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
"LOC111115911",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"LOC111113586",1,13,2,0,2,2,0,0,32,2,3,4,0,1,0
"LOC111113587",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"LOC111114486",62,77,15,5,51,10,19,6,45,30,21,2,4,41,59
"LOC111111352",6,0,0,0,0,0,0,0,3,0,0,0,0,3,0
"LOC111111351",6,2,0,1,1,0,0,0,4,0,0,1,0,0,0
"LOC111111323",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"LOC111113418",1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"LOC111112950",0,0,3,0,5,1,0,0,0,0,0,3,0,2,0
"LOC111112957",10,9,0,1,12,1,0,1,11,6,4,3,0,7,0
"LOC111112952",0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
"LOC111114634",1,2,0,0,0,0,0,1,5,0,0,0,0,2,0
"LOC111112227",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"LOC111111332",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111111497",2,2,2,0,3,0,1,0,2,0,1,1,0,2,1
"LOC111113621",0,0,0,0,0,0,0,0,2,0,0,0,0,15,0
"LOC111113054",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"LOC111115500",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"LOC111115163",2,12,1,0,2,1,6,0,3,1,0,5,0,4,0
"LOC111113639",0,0,3,0,8,1,3,0,7,1,1,2,0,1,0
"LOC111113159",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111113651",4,1,1,0,3,1,1,0,4,1,2,4,0,0,0
"LOC111113660",0,5,0,0,0,0,15,0,1,0,0,0,1,0,0
"LOC111115419",0,0,0,0,5,3,0,0,0,0,2,0,0,0,0
"LOC111114507",1,3,0,0,0,0,0,0,3,0,2,0,0,0,0
"LOC111115899",0,74,1,0,0,2,0,0,1,0,0,0,0,1,0
"LOC111111781",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"LOC111111784",2,0,0,0,1,0,1,0,2,2,0,0,0,0,0
"LOC111111786",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111112960",3,8,0,0,16,0,2,0,0,4,4,0,0,0,1
"LOC111115657",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"LOC111115149",115,0,0,1,1,0,0,0,0,0,0,13,0,0,0
"LOC111111908",2,3,0,0,2,0,0,1,0,0,5,1,0,4,0
"LOC111111593",0,6,0,0,1,0,0,0,1,0,1,0,0,2,0
"LOC111113716",0,0,7,0,2,0,0,0,1,0,0,0,0,0,0
"LOC111111030",0,12,0,0,0,0,1,0,0,0,0,0,0,0,1
"LOC111113365",1,0,0,0,2,0,1,0,2,0,0,0,0,3,0
"LOC111113335",0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
"LOC111112026",0,5,1,0,0,0,1,0,0,1,1,0,0,2,0
"LOC111113071",0,4,0,0,0,0,0,0,18,8,6,6,0,3,0
"LOC111113065",1,2,0,0,1,2,0,0,2,3,2,0,0,1,0
"LOC111113732",1,0,0,0,0,0,0,0,0,0,4,0,0,1,0
"LOC111113254",3,4,0,0,9,4,1,0,0,2,1,0,0,0,0
"LOC111115288",2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"LOC111115297",0,0,0,0,0,0,0,0,0,13,1,0,0,0,0
"LOC111115301",2,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"LOC111115299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111113761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111115279",0,0,0,0,5,0,0,0,0,1,1,0,0,0,0
"LOC111113779",4,1,2,0,0,0,1,0,0,0,1,0,0,0,0
"LOC111111184",0,0,0,0,0,0,0,0,0,2,2,1,0,0,0
"LOC111116036",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"LOC111113414",0,1,1,1,20,0,0,0,10,2,2,0,0,0,0
"LOC111113413",4,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"LOC111115555",1,0,1,0,1,0,0,1,0,0,2,0,0,0,1
"LOC111114711",2,0,0,1,1,0,0,0,6,0,0,0,0,0,0
"LOC111116046",0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"LOC111112861",4,0,3,1,4,1,1,0,0,0,0,0,0,0,0
"LOC111112860",1,2,1,0,2,1,0,0,0,6,4,1,0,7,0
"LOC111115204",4,5,0,1,5,3,1,1,12,3,0,2,1,1,1
"LOC111115683",0,0,0,0,6,0,0,0,0,2,1,0,1,3,0
"LOC111116065",43,41,14,7,42,17,32,9,32,39,28,21,112,26,3
"LOC111113806",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LOC111115762",0,2,0,0,0,0,0,0,2,0,2,1,1,0,0
"LOC111111453",0,1,1,0,1,0,0,0,0,0,2,0,0,1,0
"LOC111111553",0,0,1,0,19,3,5,0,0,0,11,0,0,0,0
"LOC111114989",0,1,0,0,7,0,1,1,3,2,2,0,1,0,0
"LOC111113816",1,1,1,3,0,0,2,0,0,0,0,0,0,1,0
"LOC111115008",3,30,5,0,5,5,2,0,3,12,6,0,1,0,1
"LOC111113818",1,6,0,0,1,0,0,1,3,0,1,0,0,0,0
"LOC111115015",10,10,2,1,6,2,0,2,12,5,0,1,0,7,0
"LOC111112275",1,0,0,0,12,0,0,0,0,0,1,1,0,13,0
"LOC111112268",1,6,0,0,14,0,0,0,2,4,2,0,0,15,0
"LOC111112281",1,0,0,0,2,1,2,0,1,2,0,0,1,0,0
"LOC111114461",3,1,1,0,0,2,1,1,0,0,0,1,0,11,0
"LOC111111161",1,5,0,0,0,4,0,0,0,0,0,0,0,0,0
"LOC111113829",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"LOC111112729",7,4,0,1,6,1,0,1,0,2,4,1,0,2,0
"LOC111112770",0,0,0,0,0,0,1,0,3,1,0,0,0,1,0
"LOC111112771",1,1,0,0,1,0,0,0,0,0,2,0,0,0,0
"LOC111113831",3,6,0,0,10,5,3,0,8,0,2,2,0,1,0
"LOC111114706",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"LOC111111116",1,0,0,4,0,0,0,0,0,0,0,4,0,0,0
"LOC111112500",5,9,1,0,15,1,1,1,4,1,4,7,0,3,1
"LOC111112505",0,1,0,0,4,0,0,1,0,0,0,1,0,1,0
"LOC111112521",3,3,1,0,1,1,0,0,1,2,3,0,0,2,0
"LOC111113836",39,2,0,0,3,0,0,0,0,3,0,0,0,0,0
"LOC111113846",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"LOC111111978",0,0,7,0,0,0,0,0,19,0,1,0,0,0,0
"LOC111113848",0,17,0,1,5,2,2,2,8,12,1,0,2,1,0
"LOC111113849",16,13,0,1,0,1,0,0,1,0,0,1,0,0,0
"LOC111113851",2,0,0,0,0,0,0,0,3,2,0,0,0,0,0
"LOC111113853",1,0,0,0,3,0,4,0,1,0,0,0,0,0,0
"LOC111110955",3,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"LOC111110956",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"LOC111110953",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111110952",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"LOC111114570",0,0,0,0,9,0,0,0,0,0,2,0,0,0,0
"LOC111113417",182,176,40,12,248,58,101,18,152,103,107,55,96,82,5
"LOC111114574",7,3,1,0,16,0,4,0,7,2,1,1,0,6,0
"LOC111112789",3,1,0,0,19,0,9,0,25,6,1,0,0,0,0
"LOC111113865",7,1,0,0,8,0,0,0,1,0,0,0,0,2,0
"LOC111113409",0,0,0,0,0,1,0,0,0,0,0,0,0,10,0
"LOC111111470",0,1,0,0,0,1,0,0,1,0,0,0,0,3,0
"LOC111113867",2,0,0,0,1,0,6,1,4,2,2,0,0,1,0
"LOC111116121",2,4,1,0,4,2,5,0,2,0,1,3,0,2,0
"LOC111111749",0,9,0,1,0,5,0,1,0,1,0,0,0,2,0
"LOC111113872",1,7,0,1,0,0,0,0,0,0,0,0,0,6,0
"LOC111113873",0,0,0,1,12,3,0,1,0,1,1,0,0,12,0
"LOC111113875",8,0,0,0,1,2,1,1,1,2,0,2,0,2,0
"LOC111111330",0,0,1,0,3,0,0,0,0,0,0,0,0,3,0
"LOC111116157",0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
"LOC111113880",13,10,1,1,15,2,0,3,2,3,5,1,1,8,0
"LOC111113228",0,2,0,0,1,0,0,0,0,1,1,1,0,1,0
"LOC111113885",32,0,0,1,21,0,0,0,0,0,4,2,0,0,0
"LOC111113163",803,652,171,66,722,227,249,79,579,434,421,210,391,460,15
"LOC111113203",2,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"LOC111113186",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111113222",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"LOC111113172",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"LOC111113196",0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOC111113206",3,15,1,2,6,0,1,0,4,2,2,3,0,0,0
"LOC111113892",0,1,0,0,3,0,0,0,0,0,1,0,0,1,0
"LOC111113175",0,2,0,0,0,0,0,0,4,0,0,0,0,1,0
"LOC111113177",0,7,0,0,0,0,0,0,2,0,1,0,0,0,0
"LOC111115486",6,0,0,0,6,1,4,0,2,0,4,1,1,6,0
"LOC111113898",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111112433",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111114497",0,1,0,0,6,0,0,0,0,0,3,0,0,0,0
"LOC111113903",4,1,4,1,9,0,0,2,10,4,4,0,0,2,0
"LOC111110817",1,1,1,0,1,0,0,1,0,0,0,0,0,2,0
"LOC111115488",3,0,0,0,2,0,0,0,0,0,1,0,0,1,0
"LOC111114855",4,0,2,1,6,1,1,0,6,5,3,1,0,3,0
"LOC111113905",3,0,0,0,2,0,0,0,0,1,1,5,0,4,0
"LOC111114872",40,1,1,0,10,0,0,1,0,2,0,3,0,0,0
"LOC111114868",0,1,0,0,0,0,0,0,0,0,0,5,0,2,0
"LOC111114867",0,0,0,0,0,0,0,0,0,0,2,0,0,6,0
"LOC111113910",0,1,0,0,0,0,0,0,3,1,0,2,1,1,0
"LOC111113911",4,0,1,0,3,0,0,0,3,3,0,1,0,3,0
"LOC111113912",5,0,2,0,4,0,1,1,1,3,3,2,0,3,0
"LOC111113914",0,18,0,0,0,0,0,0,2,0,0,0,0,0,0
"LOC111114862",30,4,0,4,4,1,0,0,1,0,1,5,0,3,0
"LOC111114861",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"LOC111113917",2,17,5,0,0,9,0,0,0,0,0,2,0,0,0
"LOC111114871",11,5,0,0,20,2,2,0,5,5,2,0,0,1,0
"LOC111113918",2,8,0,0,0,1,0,0,2,1,1,0,0,0,0
"LOC111113919",0,1,0,0,2,1,0,0,0,0,0,0,0,1,0
"LOC111113920",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"LOC111111584",0,0,0,0,5,0,0,0,4,0,1,0,0,0,0
"LOC111113923",5,1,2,0,6,0,0,1,8,7,1,0,0,5,0
"LOC111111141",0,3,7,0,0,16,0,3,2,0,0,0,0,0,0
"LOC111115920",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"LOC111112734",0,6,3,0,0,3,0,0,0,0,0,0,0,12,0
"LOC111114972",6,4,0,0,7,7,2,2,0,1,4,0,1,0,0
"LOC111111307",1,12,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111113935",0,0,0,0,0,1,3,0,0,0,0,1,0,1,0
"LOC111114629",2,0,0,0,16,0,0,0,0,1,2,1,0,0,0
"LOC111110890",3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111115771",5,2,0,0,3,0,0,0,3,1,0,0,0,1,0
"LOC111115772",0,1,2,0,1,1,1,0,3,0,0,0,2,0,0
"LOC111113290",1,0,0,0,0,0,1,0,2,0,6,0,0,0,0
"LOC111112732",19,8,2,0,5,0,1,0,5,3,10,0,0,0,0
"LOC111112733",76,150,17,2,75,43,37,7,65,27,52,28,13,31,250
"LOC111112752",1,0,0,0,3,0,0,0,6,1,0,0,0,0,0
"LOC111114519",3,3,1,0,11,2,2,0,13,4,11,2,0,2,0
"LOC111111171",0,1,0,0,0,0,1,0,5,0,0,0,0,1,0
"LOC111111168",4,3,0,0,1,1,1,0,4,4,0,0,0,2,0
"LOC111111633",1,0,0,0,2,0,1,0,0,0,0,1,0,2,0
"LOC111111634",0,5,0,0,1,0,0,0,0,1,0,0,0,0,0
"LOC111113941",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"LOC111111541",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOC111115183",11,3,0,0,5,0,2,0,5,2,2,2,0,0,0
"LOC111112400",0,6,0,0,6,1,1,0,0,0,0,0,0,0,0
"LOC111114978",3,2,0,0,2,0,1,0,1,0,1,0,0,2,0
"LOC111111522",0,0,0,1,3,0,1,0,1,0,0,2,0,0,0
"LOC111112631",14,2,6,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111112093",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
