"GO.IDs","GOslim","Term","gene_id"
"GO:0060271","GO:0044782","cilium organization","LOC111124314"
"GO:0060271","GO:0044782","cilium organization","LOC111136338"
"GO:0060271","GO:0044782","cilium organization","LOC111136218"
"GO:0060271","GO:0044782","cilium organization","LOC111121136"
"GO:0060271","GO:0044782","cilium organization","LOC111110718"
"GO:0060271","GO:0044782","cilium organization","LOC111135793"
"GO:0060271","GO:0044782","cilium organization","LOC111137279"
"GO:0060271","GO:0044782","cilium organization","LOC111130775"
"GO:0060271","GO:0044782","cilium organization","LOC111118547"
"GO:0060271","GO:0044782","cilium organization","LOC111128369"
"GO:0060271","GO:0044782","cilium organization","LOC111118432"
"GO:0060271","GO:0044782","cilium organization","LOC111136432"
"GO:0060271","GO:0044782","cilium organization","LOC111107716"
"GO:0060271","GO:0044782","cilium organization","LOC111120321"
"GO:0060271","GO:0044782","cilium organization","LOC111106228"
"GO:0060271","GO:0044782","cilium organization","LOC111101028"
"GO:0060271","GO:0044782","cilium organization","LOC111114684"
"GO:0060271","GO:0044782","cilium organization","LOC111136209"
"GO:0060271","GO:0044782","cilium organization","LOC111120974"
"GO:0060271","GO:0044782","cilium organization","LOC111110034"
"GO:0060271","GO:0044782","cilium organization","LOC111107328"
"GO:0060271","GO:0044782","cilium organization","LOC111126123"
"GO:0060271","GO:0044782","cilium organization","LOC111122003"
"GO:0060271","GO:0044782","cilium organization","LOC111134574"
"GO:0060271","GO:0044782","cilium organization","LOC111109786"
"GO:0060271","GO:0044782","cilium organization","LOC111138421"
"GO:0060271","GO:0044782","cilium organization","LOC111126173"
"GO:0060271","GO:0044782","cilium organization","LOC111118542"
"GO:0060271","GO:0044782","cilium organization","LOC111120795"
"GO:0060271","GO:0044782","cilium organization","LOC111129218"
"GO:0060285","GO:0048870","cell motility","LOC111138333"
"GO:0060285","GO:0048870","cell motility","LOC111138395"
"GO:0060285","GO:0048870","cell motility","LOC111129389"
"GO:0060285","GO:0048870","cell motility","LOC111101168"
"GO:0060287","GO:0007018;GO:0048856","microtubule-based movement;anatomical structure development","LOC111126780"
"GO:0060287","GO:0007018;GO:0048856","microtubule-based movement;anatomical structure development","LOC111126759"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111118797"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111099776"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111129218"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111135089"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111127072"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111120563"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111134585"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111134864"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111121573"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111129250"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111129936"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111120071"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111122944"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111137279"
"GO:0060294","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111120729"
"GO:0060296","GO:0007018;GO:0048870","microtubule-based movement;cell motility","LOC111138059"
"GO:0060335","GO:0002376;GO:0023052;GO:0098542","immune system process;signaling;defense response to other organism","LOC111135768"
"GO:0060386","GO:0034330;GO:0048856","cell junction organization;anatomical structure development","LOC111138222"
"GO:0060395","GO:0023052","signaling","LOC111117024"
"GO:0060395","GO:0023052","signaling","LOC111115607"
"GO:0060395","GO:0023052","signaling","LOC111125137"
"GO:0060395","GO:0023052","signaling","LOC111112875"
"GO:0060395","GO:0023052","signaling","LOC111112841"
"GO:0060395","GO:0023052","signaling","LOC111113533"
"GO:0060395","GO:0023052","signaling","LOC111120941"
"GO:0060395","GO:0023052","signaling","LOC111113528"
"GO:0060395","GO:0023052","signaling","LOC111130759"
"GO:0060395","GO:0023052","signaling","LOC111120609"
"GO:0060395","GO:0023052","signaling","LOC111118073"
"GO:0060395","GO:0023052","signaling","LOC111125017"
"GO:0060395","GO:0023052","signaling","LOC111116019"
"GO:0060395","GO:0023052","signaling","LOC111113532"
"GO:0060395","GO:0023052","signaling","LOC111121860"
"GO:0060395","GO:0023052","signaling","LOC111111288"
"GO:0060395","GO:0023052","signaling","LOC111118626"
"GO:0060395","GO:0023052","signaling","LOC111115134"
"GO:0060395","GO:0023052","signaling","LOC111111024"
"GO:0060395","GO:0023052","signaling","LOC111112940"
"GO:0060395","GO:0023052","signaling","LOC111118397"
"GO:0060395","GO:0023052","signaling","LOC111113534"
"GO:0060395","GO:0023052","signaling","LOC111118398"
"GO:0060537","GO:0048856","anatomical structure development","LOC111136703"
"GO:0060628","GO:0016192","vesicle-mediated transport","LOC111121447"
"GO:0060828","GO:0023052","signaling","LOC111125650"
"GO:0060828","GO:0023052","signaling","LOC111099883"
"GO:0060828","GO:0023052","signaling","LOC111100576"
"GO:0060964","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111122768"
"GO:0060964","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111127542"
"GO:0060998","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111136142"
"GO:0061003","GO:0030154;GO:0034330;GO:0048856","cell differentiation;cell junction organization;anatomical structure development","LOC111138341"
"GO:0061015","GO:0006913","nucleocytoplasmic transport","LOC111131337"
"GO:0061025","GO:0061024","membrane organization","LOC111135911"
"GO:0061061","GO:0048856","anatomical structure development","LOC111123875"
"GO:0061061","GO:0048856","anatomical structure development","LOC111119234"
"GO:0061061","GO:0048856","anatomical structure development","LOC111118244"
"GO:0061061","GO:0048856","anatomical structure development","LOC111121141"
"GO:0061061","GO:0048856","anatomical structure development","LOC111118386"
"GO:0061061","GO:0048856","anatomical structure development","LOC111134686"
"GO:0061061","GO:0048856","anatomical structure development","LOC111133459"
"GO:0061061","GO:0048856","anatomical structure development","LOC111118385"
"GO:0061061","GO:0048856","anatomical structure development","LOC111118063"
"GO:0061077","GO:0006457;GO:0051604","protein folding;protein maturation","LOC111129494"
"GO:0061077","GO:0006457;GO:0051604","protein folding;protein maturation","LOC111112117"
"GO:0061077","GO:0006457;GO:0051604","protein folding;protein maturation","LOC111125946"
"GO:0061136","GO:0030163","protein catabolic process","LOC111119766"
"GO:0061136","GO:0030163","protein catabolic process","LOC111110923"
"GO:0061136","GO:0030163","protein catabolic process","LOC111111088"
"GO:0061138","GO:0048856","anatomical structure development","LOC111129297"
"GO:0061138","GO:0048856","anatomical structure development","LOC111129058"
"GO:0061157","GO:0016071","mRNA metabolic process","LOC111131007"
"GO:0061172","GO:0007163","establishment or maintenance of cell polarity","LOC111119258"
"GO:0061181","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111099111"
"GO:0061355","GO:0023052","signaling","LOC111120803"
"GO:0061355","GO:0023052","signaling","LOC111120842"
"GO:0061355","GO:0023052","signaling","LOC111106534"
"GO:0061428","GO:0006351;GO:0006355","DNA-templated transcription;regulation of DNA-templated transcription","LOC111121306"
"GO:0061436","GO:0048856","anatomical structure development","LOC111124414"
"GO:0061511","GO:0007010","cytoskeleton organization","LOC111125103"
"GO:0061511","GO:0007010","cytoskeleton organization","LOC111124849"
"GO:0061511","GO:0007010","cytoskeleton organization","LOC111124838"
"GO:0061572","GO:0007010","cytoskeleton organization","LOC111099111"
"GO:0061621","GO:0005975;GO:0006091","carbohydrate metabolic process;generation of precursor metabolites and energy","LOC111124867"
"GO:0061640","GO:0000910","cytokinesis","LOC111134148"
"GO:0061640","GO:0000910","cytokinesis","LOC111134822"
"GO:0061640","GO:0000910","cytokinesis","LOC111134823"
"GO:0061640","GO:0000910","cytokinesis","LOC111124746"
"GO:0061640","GO:0000910","cytokinesis","LOC111128308"
"GO:0061640","GO:0000910","cytokinesis","LOC111138027"
"GO:0061640","GO:0000910","cytokinesis","LOC111128044"
"GO:0061640","GO:0000910","cytokinesis","LOC111138028"
"GO:0061668","GO:0042254","ribosome biogenesis","LOC111119684"
"GO:0061668","GO:0042254","ribosome biogenesis","LOC111121199"
"GO:0061668","GO:0042254","ribosome biogenesis","LOC111121789"
"GO:0061668","GO:0042254","ribosome biogenesis","LOC111134378"
"GO:0061668","GO:0042254","ribosome biogenesis","LOC111117033"
"GO:0061709","GO:0006914","autophagy","LOC111099934"
"GO:0061709","GO:0006914","autophagy","LOC111124608"
"GO:0061709","GO:0006914","autophagy","LOC111136300"
"GO:0061709","GO:0006914","autophagy","LOC111124610"
"GO:0061709","GO:0006914","autophagy","LOC111100289"
"GO:0061709","GO:0006914","autophagy","LOC111101476"
"GO:0061709","GO:0006914","autophagy","LOC111101815"
"GO:0061709","GO:0006914","autophagy","LOC111127040"
"GO:0061709","GO:0006914","autophagy","LOC111128047"
"GO:0061709","GO:0006914","autophagy","LOC111111359"
"GO:0061709","GO:0006914","autophagy","LOC111125472"
"GO:0061709","GO:0006914","autophagy","LOC111109943"
"GO:0061709","GO:0006914","autophagy","LOC111132962"
"GO:0061709","GO:0006914","autophagy","LOC111128059"
"GO:0061709","GO:0006914","autophagy","LOC111118945"
"GO:0061709","GO:0006914","autophagy","LOC111099721"
"GO:0061709","GO:0006914","autophagy","LOC111124607"
"GO:0061709","GO:0006914","autophagy","LOC111100878"
"GO:0061709","GO:0006914","autophagy","LOC111110977"
"GO:0061723","GO:0005975;GO:0006091;GO:0006914","carbohydrate metabolic process;generation of precursor metabolites and energy;autophagy","LOC111118945"
"GO:0061762","GO:0023052","signaling","LOC111133239"
"GO:0061762","GO:0023052","signaling","LOC111135195"
"GO:0061780","GO:0000278","mitotic cell cycle","LOC111119382"
"GO:0061789","GO:0016192;GO:0065003","vesicle-mediated transport;protein-containing complex assembly","LOC111131099"
"GO:0061952","GO:0000278;GO:0000910;GO:0061024","mitotic cell cycle;cytokinesis;membrane organization","LOC111127165"
"GO:0065002","GO:0006886;GO:0055085","intracellular protein transport;transmembrane transport","LOC111104367"
"GO:0065002","GO:0006886;GO:0055085","intracellular protein transport;transmembrane transport","LOC111104354"
"GO:0070059","GO:0012501;GO:0023052","programmed cell death;signaling","LOC111120876"
"GO:0070059","GO:0012501;GO:0023052","programmed cell death;signaling","LOC111132155"
"GO:0070059","GO:0012501;GO:0023052","programmed cell death;signaling","LOC111137040"
"GO:0070059","GO:0012501;GO:0023052","programmed cell death;signaling","LOC111129081"
"GO:0070072","GO:0065003","protein-containing complex assembly","LOC111122677"
"GO:0070072","GO:0065003","protein-containing complex assembly","LOC111122765"
"GO:0070072","GO:0065003","protein-containing complex assembly","LOC111136575"
"GO:0070072","GO:0065003","protein-containing complex assembly","LOC111133716"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111122903"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111131023"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111128361"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111105692"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111100042"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111124465"
"GO:0070125","GO:0140053","mitochondrial gene expression","LOC111123114"
"GO:0070126","GO:0140053","mitochondrial gene expression","LOC111121352"
"GO:0070126","GO:0140053","mitochondrial gene expression","LOC111119444"
"GO:0070131","GO:0140053","mitochondrial gene expression","LOC111110545"
"GO:0070131","GO:0140053","mitochondrial gene expression","LOC111136328"
"GO:0070150","GO:0006399;GO:0006520;GO:0140053","tRNA metabolic process;amino acid metabolic process;mitochondrial gene expression","LOC111115725"
"GO:0070158","GO:0006399;GO:0006520;GO:0140053","tRNA metabolic process;amino acid metabolic process;mitochondrial gene expression","LOC111130709"
"GO:0070179","GO:0006520","amino acid metabolic process","LOC111137347"
"GO:0070179","GO:0006520","amino acid metabolic process","LOC111137345"
"GO:0070179","GO:0006520","amino acid metabolic process","LOC111137349"
"GO:0070179","GO:0006520","amino acid metabolic process","LOC111137350"
"GO:0070183","GO:0006399;GO:0006520;GO:0140053","tRNA metabolic process;amino acid metabolic process;mitochondrial gene expression","LOC111104253"
"GO:0070183","GO:0006399;GO:0006520;GO:0140053","tRNA metabolic process;amino acid metabolic process;mitochondrial gene expression","LOC111101460"
"GO:0070189","GO:0006520","amino acid metabolic process","LOC111127901"
"GO:0070189","GO:0006520","amino acid metabolic process","LOC111131016"
"GO:0070192","GO:0022414","reproductive process","LOC111127260"
"GO:0070192","GO:0022414","reproductive process","LOC111127309"
"GO:0070192","GO:0022414","reproductive process","LOC111118068"
"GO:0070192","GO:0022414","reproductive process","LOC111117992"
"GO:0070192","GO:0022414","reproductive process","LOC111128268"
"GO:0070197","GO:0007059;GO:0022414;GO:0140013","chromosome segregation;reproductive process;meiotic nuclear division","LOC111099169"
"GO:0070197","GO:0007059;GO:0022414;GO:0140013","chromosome segregation;reproductive process;meiotic nuclear division","LOC111128552"
"GO:0070197","GO:0007059;GO:0022414;GO:0140013","chromosome segregation;reproductive process;meiotic nuclear division","LOC111128561"
"GO:0070221","GO:0006790","sulfur compound metabolic process","LOC111117314"
"GO:0070286","GO:0007010;GO:0044782;GO:0065003","cytoskeleton organization;cilium organization;protein-containing complex assembly","LOC111129389"
"GO:0070286","GO:0007010;GO:0044782;GO:0065003","cytoskeleton organization;cilium organization;protein-containing complex assembly","LOC111138333"
